#Feature	Chrom	Start	End	Counts
cds-YP_009041318.1	NC_005880.2	53703	54582	149
cds-YP_009041319.1	NC_005880.2	54581	55202	108
cds-YP_009041320.1	NC_005880.2	55220	56057	173
cds-YP_009041321.1	NC_005880.2	56058	56274	60
cds-YP_009041322.1	NC_005880.2	56300	58064	631
cds-YP_009041323.1	NC_005880.2	58136	58565	172
cds-YP_009041324.1	NC_005880.2	58661	58802	119
cds-YP_009041325.1	NC_005880.2	58844	59303	1474
cds-YP_009041326.1	NC_005880.2	59315	59510	519
cds-YP_009041327.1	NC_005880.2	59591	59903	2789
cds-YP_009041328.1	NC_005880.2	60034	60493	125
cds-YP_009041329.1	NC_005880.2	60536	61073	168
cds-YP_009041330.1	NC_005880.2	61128	65184	959
cds-YP_009041331.1	NC_005880.2	65262	67689	3425
cds-YP_009041332.1	NC_005880.2	67702	68590	1118
cds-YP_009041333.1	NC_005880.2	68589	71136	2778
cds-YP_009041334.1	NC_005880.2	71242	72034	981
cds-YP_009041335.1	NC_005880.2	72033	72558	670
cds-YP_009041336.1	NC_005880.2	72557	73262	1275
cds-YP_009041337.1	NC_005880.2	73276	74323	1854
cds-YP_009041338.1	NC_005880.2	74343	77403	6179
cds-YP_009041339.1	NC_005880.2	77513	78035	2253
cds-YP_009041340.1	NC_005880.2	78055	81514	11464
cds-YP_009041341.1	NC_005880.2	81562	81721	218
cds-YP_009041342.1	NC_005880.2	81721	83644	2159
cds-YP_009041343.1	NC_005880.2	83666	84041	407
cds-YP_009041344.1	NC_005880.2	84047	85424	1938
cds-YP_009041345.1	NC_005880.2	85515	87264	3385
cds-YP_009041346.1	NC_005880.2	87275	88889	2310
cds-YP_009041347.1	NC_005880.2	88881	90324	5035
cds-YP_009041348.1	NC_005880.2	90402	91440	2918
cds-YP_009041349.1	NC_005880.2	91439	91817	1048
cds-YP_009041350.1	NC_005880.2	91816	93736	4641
cds-YP_009041351.1	NC_005880.2	93735	94332	1459
cds-YP_009041352.1	NC_005880.2	94346	95414	1860
cds-YP_009041353.1	NC_005880.2	95480	95819	1597
cds-YP_009041354.1	NC_005880.2	95818	96271	3111
cds-YP_009041355.1	NC_005880.2	96257	96866	2996
cds-YP_009041356.1	NC_005880.2	96882	97275	1240
cds-YP_009041357.1	NC_005880.2	97289	99404	5183
cds-YP_009041358.1	NC_005880.2	99417	100467	1931
cds-YP_009041359.1	NC_005880.2	100484	100814	639
cds-YP_009041360.1	NC_005880.2	100797	101118	711
cds-YP_009041361.1	NC_005880.2	101324	101921	352
cds-YP_009041362.1	NC_005880.2	101930	102236	217
cds-YP_009041363.1	NC_005880.2;NC_005880.2;NC_005880.2	102311;103979;106420	103181;105338;107410	8181
cds-YP_009041364.1	NC_005880.2	103391	103862	2257
cds-YP_009041365.1	NC_005880.2	105506	106316	1746
cds-YP_009041366.1	NC_005880.2	107478	107721	2313
cds-YP_009041367.1	NC_005880.2	107737	108220	3158
cds-YP_009041368.1	NC_005880.2	108306	109578	10820
cds-YP_009041369.1	NC_005880.2	109637	110894	4096
cds-YP_009041370.1	NC_005880.2	110897	111251	818
cds-YP_009041371.1	NC_005880.2	111237	111900	1399
cds-YP_009041372.1	NC_005880.2	112027	112660	155
cds-YP_009041373.1	NC_005880.2	112682	113195	163
cds-YP_009041374.1	NC_005880.2	113209	113437	62
cds-YP_009041375.1	NC_005880.2	113532	113793	1546
cds-YP_009041376.1	NC_005880.2	113796	114552	2965
cds-YP_009041377.1	NC_005880.2	114544	115795	6075
cds-YP_009041378.1	NC_005880.2	115808	116177	1391
cds-YP_009041379.1	NC_005880.2	116163	116475	1507
cds-YP_009041380.1	NC_005880.2	116538	117075	675
cds-YP_009041381.1	NC_005880.2	117067	117835	1278
cds-YP_009041382.1	NC_005880.2	117812	118259	820
cds-YP_009041383.1	NC_005880.2	118258	119122	1667
cds-YP_009041384.1	NC_005880.2	119493	120225	701
cds-YP_009041385.1	NC_005880.2	120242	120701	591
cds-YP_009041386.1	NC_005880.2	120765	121209	3261
cds-YP_009041387.1	NC_005880.2	121225	121930	4489
cds-YP_009041388.1	NC_005880.2	121991	122390	403
cds-YP_009041389.1	NC_005880.2	122536	122779	785
cds-YP_009041390.1	NC_005880.2	122783	123341	1225
cds-YP_009041391.1	NC_005880.2	123376	123553	1522
cds-YP_009041392.1	NC_005880.2	123542	124076	3207
cds-YP_009041393.1	NC_005880.2	124090	124339	1176
cds-YP_009041394.1	NC_005880.2	124350	124527	596
cds-YP_009041395.1	NC_005880.2	124519	124816	798
cds-YP_009041396.1	NC_005880.2	124863	125046	871
cds-YP_009041397.1	NC_005880.2	125058	125427	2101
cds-YP_009041398.1	NC_005880.2	125439	125787	2592
cds-YP_009041399.1	NC_005880.2	125792	126065	1280
cds-YP_009041400.1	NC_005880.2	126134	126440	1407
cds-YP_009041401.1	NC_005880.2	126454	126805	2263
cds-YP_009041402.1	NC_005880.2	126804	127407	3228
cds-YP_009041403.1	NC_005880.2	127420	127600	931
cds-YP_009041404.1	NC_005880.2	127826	128228	2081
cds-YP_009041405.1	NC_005880.2	128229	128523	3262
cds-YP_009041406.1	NC_005880.2	128539	128827	2698
cds-YP_009041407.1	NC_005880.2	128837	128954	1368
cds-YP_009041408.1	NC_005880.2	128943	129207	2397
cds-YP_009041409.1	NC_005880.2	129283	129589	764
cds-YP_009041410.1	NC_005880.2	129588	129960	1122
cds-YP_009041411.1	NC_005880.2	129997	130234	626
cds-YP_009041412.1	NC_005880.2	130230	130758	1404
cds-YP_009041413.1	NC_005880.2	130738	131059	812
cds-YP_009041414.1	NC_005880.2	131058	131289	583
cds-YP_009041415.1	NC_005880.2	131341	131521	632
cds-YP_009041416.1	NC_005880.2	131535	131799	1925
cds-YP_009041417.1	NC_005880.2	131801	132119	1633
cds-YP_009041418.1	NC_005880.2	132119	132800	2105
cds-YP_009041419.1	NC_005880.2	132888	133047	474
cds-YP_009041420.1	NC_005880.2	133081	133282	1073
cds-YP_009041421.1	NC_005880.2	133282	133573	1181
cds-YP_009041422.1	NC_005880.2	133664	133973	854
cds-YP_009041423.1	NC_005880.2	133969	134878	2338
cds-YP_009041424.1	NC_005880.2	134895	136365	6837
cds-YP_009041425.1	NC_005880.2	136443	136689	320
cds-YP_009041426.1	NC_005880.2	136705	137101	931
cds-YP_009041427.1	NC_005880.2	137097	137349	575
cds-YP_009041428.1	NC_005880.2	137413	137710	595
cds-YP_009041429.1	NC_005880.2	137713	138025	1021
cds-YP_009041430.1	NC_005880.2	138030	138330	440
cds-YP_009041431.1	NC_005880.2	138408	138636	459
cds-YP_009041432.1	NC_005880.2	138663	138858	308
cds-YP_009041433.1	NC_005880.2	138876	139230	833
cds-YP_009041434.1	NC_005880.2	139248	139635	1063
cds-YP_009041435.1	NC_005880.2	140316	140616	1244
cds-YP_009041436.1	NC_005880.2	140631	140817	771
cds-YP_009041437.1	NC_005880.2	140923	141211	1161
cds-YP_009041438.1	NC_005880.2	141210	141537	1859
cds-YP_009041439.1	NC_005880.2	141552	141846	1518
cds-YP_009041440.1	NC_005880.2	141849	142107	1164
cds-YP_009041441.1	NC_005880.2	142184	142424	1280
cds-YP_009041442.1	NC_005880.2	142434	142782	1208
cds-YP_009041443.1	NC_005880.2	142992	143331	84
cds-YP_009041444.1	NC_005880.2	143641	143950	741
cds-YP_009041445.1	NC_005880.2	144155	144443	1753
cds-YP_009041446.1	NC_005880.2	144492	144684	249
cds-YP_009041447.1	NC_005880.2	145000	145489	28
cds-YP_009041448.1	NC_005880.2	145656	145815	409
cds-YP_009041449.1	NC_005880.2	145884	146016	1014
cds-YP_009041450.1	NC_005880.2	146183	146507	4398
cds-YP_009041451.1	NC_005880.2	146606	146843	1670
cds-YP_009041452.1	NC_005880.2	146922	147393	4228
cds-YP_009041453.1	NC_005880.2	147451	147625	2032
cds-YP_009041454.1	NC_005880.2	147624	147894	2403
cds-YP_009041455.1	NC_005880.2	147978	148200	2806
