#Feature	Chrom	Start	End	Counts
cds-YP_009041363.1	NC_005880.2;NC_005880.2;NC_005880.2	102311;103979;106420	103181;105338;107410	18606
cds-YP_009041364.1	NC_005880.2	103391	103862	3860
cds-YP_009041365.1	NC_005880.2	105506	106316	5466
cds-YP_009041366.1	NC_005880.2	107478	107721	7746
cds-YP_009041367.1	NC_005880.2	107737	108220	8113
cds-YP_009041368.1	NC_005880.2	108306	109578	53045
cds-YP_009041369.1	NC_005880.2	109637	110894	31867
cds-YP_009041370.1	NC_005880.2	110897	111251	7962
cds-YP_009041371.1	NC_005880.2	111237	111900	14886
cds-YP_009041372.1	NC_005880.2	112027	112660	6815
cds-YP_009041373.1	NC_005880.2	112682	113195	6421
cds-YP_009041374.1	NC_005880.2	113209	113437	3418
cds-YP_009041375.1	NC_005880.2	113532	113793	2990
cds-YP_009041376.1	NC_005880.2	113796	114552	6637
cds-YP_009041377.1	NC_005880.2	114544	115795	19848
cds-YP_009041378.1	NC_005880.2	115808	116177	6772
cds-YP_009041379.1	NC_005880.2	116163	116475	8458
cds-YP_009041380.1	NC_005880.2	116538	117075	2240
cds-YP_009041381.1	NC_005880.2	117067	117835	4662
cds-YP_009041382.1	NC_005880.2	117812	118259	2810
cds-YP_009041383.1	NC_005880.2	118258	119122	6385
cds-YP_009041384.1	NC_005880.2	119493	120225	4643
cds-YP_009041385.1	NC_005880.2	120242	120701	4395
cds-YP_009041386.1	NC_005880.2	120765	121209	7613
cds-YP_009041387.1	NC_005880.2	121225	121930	11364
cds-YP_009041388.1	NC_005880.2	121991	122390	1724
cds-YP_009041389.1	NC_005880.2	122536	122779	1261
cds-YP_009041390.1	NC_005880.2	122783	123341	2507
cds-YP_009041391.1	NC_005880.2	123376	123553	2314
cds-YP_009041392.1	NC_005880.2	123542	124076	6010
cds-YP_009041393.1	NC_005880.2	124090	124339	4006
cds-YP_009041394.1	NC_005880.2	124350	124527	1509
cds-YP_009041395.1	NC_005880.2	124519	124816	531
cds-YP_009041396.1	NC_005880.2	124863	125046	670
cds-YP_009041397.1	NC_005880.2	125058	125427	1828
cds-YP_009041398.1	NC_005880.2	125439	125787	2442
cds-YP_009041399.1	NC_005880.2	125792	126065	1312
cds-YP_009041400.1	NC_005880.2	126134	126440	1209
cds-YP_009041401.1	NC_005880.2	126454	126805	2021
cds-YP_009041402.1	NC_005880.2	126804	127407	4368
cds-YP_009041403.1	NC_005880.2	127420	127600	1691
cds-YP_009041404.1	NC_005880.2	127826	128228	2305
cds-YP_009041405.1	NC_005880.2	128229	128523	4857
cds-YP_009041406.1	NC_005880.2	128539	128827	5672
cds-YP_009041407.1	NC_005880.2	128837	128954	3684
cds-YP_009041408.1	NC_005880.2	128943	129207	6993
cds-YP_009041409.1	NC_005880.2	129283	129589	319
cds-YP_009041410.1	NC_005880.2	129588	129960	604
cds-YP_009041411.1	NC_005880.2	129997	130234	332
cds-YP_009041412.1	NC_005880.2	130230	130758	916
cds-YP_009041413.1	NC_005880.2	130738	131059	537
cds-YP_009041414.1	NC_005880.2	131058	131289	448
cds-YP_009041415.1	NC_005880.2	131341	131521	715
cds-YP_009041416.1	NC_005880.2	131535	131799	2608
cds-YP_009041417.1	NC_005880.2	131801	132119	3005
cds-YP_009041418.1	NC_005880.2	132119	132800	5478
cds-YP_009041419.1	NC_005880.2	132888	133047	475
cds-YP_009041420.1	NC_005880.2	133081	133282	1333
cds-YP_009041421.1	NC_005880.2	133282	133573	2238
cds-YP_009041422.1	NC_005880.2	133664	133973	818
cds-YP_009041423.1	NC_005880.2	133969	134878	3714
cds-YP_009041424.1	NC_005880.2	134895	136365	15665
cds-YP_009041425.1	NC_005880.2	136443	136689	159
cds-YP_009041426.1	NC_005880.2	136705	137101	505
cds-YP_009041427.1	NC_005880.2	137097	137349	359
cds-YP_009041428.1	NC_005880.2	137413	137710	201
cds-YP_009041429.1	NC_005880.2	137713	138025	325
cds-YP_009041430.1	NC_005880.2	138030	138330	180
cds-YP_009041431.1	NC_005880.2	138408	138636	243
cds-YP_009041432.1	NC_005880.2	138663	138858	203
cds-YP_009041433.1	NC_005880.2	138876	139230	555
cds-YP_009041434.1	NC_005880.2	139248	139635	655
cds-YP_009041435.1	NC_005880.2	140316	140616	588
cds-YP_009041436.1	NC_005880.2	140631	140817	532
cds-YP_009041437.1	NC_005880.2	140923	141211	567
cds-YP_009041438.1	NC_005880.2	141210	141537	873
cds-YP_009041439.1	NC_005880.2	141552	141846	753
cds-YP_009041440.1	NC_005880.2	141849	142107	564
cds-YP_009041441.1	NC_005880.2	142184	142424	778
cds-YP_009041442.1	NC_005880.2	142434	142782	740
cds-YP_009041443.1	NC_005880.2	142992	143331	69
cds-YP_009041444.1	NC_005880.2	143641	143950	252
cds-YP_009041445.1	NC_005880.2	144155	144443	592
cds-YP_009041446.1	NC_005880.2	144492	144684	78
cds-YP_009041447.1	NC_005880.2	145000	145489	180
cds-YP_009041448.1	NC_005880.2	145656	145815	148
cds-YP_009041449.1	NC_005880.2	145884	146016	341
cds-YP_009041450.1	NC_005880.2	146183	146507	1688
cds-YP_009041451.1	NC_005880.2	146606	146843	818
cds-YP_009041452.1	NC_005880.2	146922	147393	2998
cds-YP_009041453.1	NC_005880.2	147451	147625	1067
cds-YP_009041454.1	NC_005880.2	147624	147894	1369
cds-YP_009041455.1	NC_005880.2	147978	148200	1454
