#Feature	Chrom	Start	End	Counts
cds-YP_009041291.1	NC_005880.2	32937	33729	20125
cds-YP_009041292.1	NC_005880.2	33728	34037	6002
cds-YP_009041293.1	NC_005880.2;NC_005880.2	34149;35715	34839;36513	12776
cds-YP_009041294.1	NC_005880.2	35049	35550	2840
cds-YP_009041295.1	NC_005880.2	36512	37016	3709
cds-YP_009041296.1	NC_005880.2	37100	37286	5944
cds-YP_009041297.1	NC_005880.2	38832	39051	840
cds-YP_009041298.1	NC_005880.2	39528	39738	667
cds-YP_009041299.1	NC_005880.2	39750	40083	1051
cds-YP_009041300.1	NC_005880.2	40095	40422	683
cds-YP_009041301.1	NC_005880.2	40454	40721	615
cds-YP_009041302.1	NC_005880.2	40861	41248	2574
cds-YP_009041303.1	NC_005880.2	41225	41504	2707
cds-YP_009041304.1	NC_005880.2	41500	41911	3843
cds-YP_009041305.1	NC_005880.2	41925	43743	18138
cds-YP_009041306.1	NC_005880.2	43735	44557	20835
cds-YP_009041307.1	NC_005880.2	44543	44717	1856
cds-YP_009041308.1	NC_005880.2	44713	45193	11201
cds-YP_009041309.1	NC_005880.2	45234	46428	31199
cds-YP_009041310.1	NC_005880.2	46512	46854	681
cds-YP_009041311.1	NC_005880.2	46871	47243	2554
cds-YP_009041312.1	NC_005880.2	47246	48938	14836
cds-YP_009041313.1	NC_005880.2	49131	49905	20497
cds-YP_009041314.1	NC_005880.2	49923	50874	33976
cds-YP_009041315.1	NC_005880.2	50989	52381	100845
cds-YP_009041316.1	NC_005880.2	52472	52769	1227
cds-YP_009041317.1	NC_005880.2	52781	53690	5753
cds-YP_009041318.1	NC_005880.2	53703	54582	4579
cds-YP_009041319.1	NC_005880.2	54581	55202	3626
cds-YP_009041320.1	NC_005880.2	55220	56057	11922
cds-YP_009041321.1	NC_005880.2	56058	56274	3582
cds-YP_009041322.1	NC_005880.2	56300	58064	39709
cds-YP_009041323.1	NC_005880.2	58136	58565	10246
cds-YP_009041324.1	NC_005880.2	58661	58802	154
cds-YP_009041325.1	NC_005880.2	58844	59303	1758
cds-YP_009041326.1	NC_005880.2	59315	59510	833
cds-YP_009041327.1	NC_005880.2	59591	59903	6212
cds-YP_009041328.1	NC_005880.2	60034	60493	7154
cds-YP_009041329.1	NC_005880.2	60536	61073	11736
cds-YP_009041330.1	NC_005880.2	61128	65184	18060
cds-YP_009041331.1	NC_005880.2	65262	67689	6709
cds-YP_009041332.1	NC_005880.2	67702	68590	3225
cds-YP_009041333.1	NC_005880.2	68589	71136	10079
cds-YP_009041334.1	NC_005880.2	71242	72034	2747
cds-YP_009041335.1	NC_005880.2	72033	72558	1769
cds-YP_009041336.1	NC_005880.2	72557	73262	2751
cds-YP_009041337.1	NC_005880.2	73276	74323	4428
cds-YP_009041338.1	NC_005880.2	74343	77403	16277
cds-YP_009041339.1	NC_005880.2	77513	78035	9495
cds-YP_009041340.1	NC_005880.2	78055	81514	74506
cds-YP_009041341.1	NC_005880.2	81562	81721	1413
cds-YP_009041342.1	NC_005880.2	81721	83644	15859
cds-YP_009041343.1	NC_005880.2	83666	84041	4334
cds-YP_009041344.1	NC_005880.2	84047	85424	16297
cds-YP_009041345.1	NC_005880.2	85515	87264	18950
cds-YP_009041346.1	NC_005880.2	87275	88889	13895
cds-YP_009041347.1	NC_005880.2	88881	90324	20325
cds-YP_009041348.1	NC_005880.2	90402	91440	5764
cds-YP_009041349.1	NC_005880.2	91439	91817	2273
cds-YP_009041350.1	NC_005880.2	91816	93736	11562
cds-YP_009041351.1	NC_005880.2	93735	94332	4216
cds-YP_009041352.1	NC_005880.2	94346	95414	6748
cds-YP_009041353.1	NC_005880.2	95480	95819	6980
cds-YP_009041354.1	NC_005880.2	95818	96271	16816
cds-YP_009041355.1	NC_005880.2	96257	96866	17100
cds-YP_009041356.1	NC_005880.2	96882	97275	6410
cds-YP_009041357.1	NC_005880.2	97289	99404	26873
cds-YP_009041358.1	NC_005880.2	99417	100467	13930
cds-YP_009041359.1	NC_005880.2	100484	100814	6327
cds-YP_009041360.1	NC_005880.2	100797	101118	9711
cds-YP_009041361.1	NC_005880.2	101324	101921	4843
cds-YP_009041362.1	NC_005880.2	101930	102236	3434
cds-YP_009041363.1	NC_005880.2;NC_005880.2;NC_005880.2	102311;103979;106420	103181;105338;107410	24798
cds-YP_009041364.1	NC_005880.2	103391	103862	6799
cds-YP_009041365.1	NC_005880.2	105506	106316	7897
cds-YP_009041366.1	NC_005880.2	107478	107721	9147
cds-YP_009041367.1	NC_005880.2	107737	108220	10985
cds-YP_009041368.1	NC_005880.2	108306	109578	61561
cds-YP_009041369.1	NC_005880.2	109637	110894	29138
cds-YP_009041370.1	NC_005880.2	110897	111251	6997
cds-YP_009041371.1	NC_005880.2	111237	111900	13387
cds-YP_009041372.1	NC_005880.2	112027	112660	3181
cds-YP_009041373.1	NC_005880.2	112682	113195	3116
cds-YP_009041374.1	NC_005880.2	113209	113437	1578
cds-YP_009041375.1	NC_005880.2	113532	113793	4381
cds-YP_009041376.1	NC_005880.2	113796	114552	9264
cds-YP_009041377.1	NC_005880.2	114544	115795	24686
cds-YP_009041378.1	NC_005880.2	115808	116177	8157
cds-YP_009041379.1	NC_005880.2	116163	116475	10016
cds-YP_009041380.1	NC_005880.2	116538	117075	2684
cds-YP_009041381.1	NC_005880.2	117067	117835	5046
cds-YP_009041382.1	NC_005880.2	117812	118259	3090
cds-YP_009041383.1	NC_005880.2	118258	119122	7323
cds-YP_009041384.1	NC_005880.2	119493	120225	4283
cds-YP_009041385.1	NC_005880.2	120242	120701	3814
cds-YP_009041386.1	NC_005880.2	120765	121209	10284
cds-YP_009041387.1	NC_005880.2	121225	121930	15489
cds-YP_009041388.1	NC_005880.2	121991	122390	2445
cds-YP_009041389.1	NC_005880.2	122536	122779	2086
cds-YP_009041390.1	NC_005880.2	122783	123341	3743
cds-YP_009041391.1	NC_005880.2	123376	123553	4034
cds-YP_009041392.1	NC_005880.2	123542	124076	9451
cds-YP_009041393.1	NC_005880.2	124090	124339	5760
cds-YP_009041394.1	NC_005880.2	124350	124527	2218
cds-YP_009041395.1	NC_005880.2	124519	124816	904
cds-YP_009041396.1	NC_005880.2	124863	125046	1113
cds-YP_009041397.1	NC_005880.2	125058	125427	3105
cds-YP_009041398.1	NC_005880.2	125439	125787	3998
cds-YP_009041399.1	NC_005880.2	125792	126065	2189
cds-YP_009041400.1	NC_005880.2	126134	126440	2204
cds-YP_009041401.1	NC_005880.2	126454	126805	3799
cds-YP_009041402.1	NC_005880.2	126804	127407	7290
cds-YP_009041403.1	NC_005880.2	127420	127600	2707
cds-YP_009041404.1	NC_005880.2	127826	128228	3574
cds-YP_009041405.1	NC_005880.2	128229	128523	6636
cds-YP_009041406.1	NC_005880.2	128539	128827	7603
cds-YP_009041407.1	NC_005880.2	128837	128954	4561
cds-YP_009041408.1	NC_005880.2	128943	129207	9662
cds-YP_009041409.1	NC_005880.2	129283	129589	803
cds-YP_009041410.1	NC_005880.2	129588	129960	1480
cds-YP_009041411.1	NC_005880.2	129997	130234	764
cds-YP_009041412.1	NC_005880.2	130230	130758	1779
cds-YP_009041413.1	NC_005880.2	130738	131059	1085
cds-YP_009041414.1	NC_005880.2	131058	131289	778
cds-YP_009041415.1	NC_005880.2	131341	131521	1229
cds-YP_009041416.1	NC_005880.2	131535	131799	4428
cds-YP_009041417.1	NC_005880.2	131801	132119	4654
cds-YP_009041418.1	NC_005880.2	132119	132800	8242
cds-YP_009041419.1	NC_005880.2	132888	133047	846
cds-YP_009041420.1	NC_005880.2	133081	133282	2096
cds-YP_009041421.1	NC_005880.2	133282	133573	3254
cds-YP_009041422.1	NC_005880.2	133664	133973	1369
cds-YP_009041423.1	NC_005880.2	133969	134878	5544
cds-YP_009041424.1	NC_005880.2	134895	136365	20870
cds-YP_009041425.1	NC_005880.2	136443	136689	260
cds-YP_009041426.1	NC_005880.2	136705	137101	888
cds-YP_009041427.1	NC_005880.2	137097	137349	688
cds-YP_009041428.1	NC_005880.2	137413	137710	334
cds-YP_009041429.1	NC_005880.2	137713	138025	608
cds-YP_009041430.1	NC_005880.2	138030	138330	332
cds-YP_009041431.1	NC_005880.2	138408	138636	427
cds-YP_009041432.1	NC_005880.2	138663	138858	373
cds-YP_009041433.1	NC_005880.2	138876	139230	977
cds-YP_009041434.1	NC_005880.2	139248	139635	1133
cds-YP_009041435.1	NC_005880.2	140316	140616	1345
cds-YP_009041436.1	NC_005880.2	140631	140817	994
cds-YP_009041437.1	NC_005880.2	140923	141211	1084
cds-YP_009041438.1	NC_005880.2	141210	141537	1865
cds-YP_009041439.1	NC_005880.2	141552	141846	1471
cds-YP_009041440.1	NC_005880.2	141849	142107	1118
cds-YP_009041441.1	NC_005880.2	142184	142424	1364
cds-YP_009041442.1	NC_005880.2	142434	142782	1366
cds-YP_009041443.1	NC_005880.2	142992	143331	100
cds-YP_009041444.1	NC_005880.2	143641	143950	690
cds-YP_009041445.1	NC_005880.2	144155	144443	1956
cds-YP_009041446.1	NC_005880.2	144492	144684	274
cds-YP_009041447.1	NC_005880.2	145000	145489	163
cds-YP_009041448.1	NC_005880.2	145656	145815	438
cds-YP_009041449.1	NC_005880.2	145884	146016	1052
cds-YP_009041450.1	NC_005880.2	146183	146507	5870
cds-YP_009041451.1	NC_005880.2	146606	146843	2361
cds-YP_009041452.1	NC_005880.2	146922	147393	7353
cds-YP_009041453.1	NC_005880.2	147451	147625	3087
cds-YP_009041454.1	NC_005880.2	147624	147894	3563
cds-YP_009041455.1	NC_005880.2	147978	148200	3636
