#Feature	Chrom	Start	End	Counts
cds-YP_009041318.1	NC_005880.2	53703	54582	716
cds-YP_009041319.1	NC_005880.2	54581	55202	529
cds-YP_009041320.1	NC_005880.2	55220	56057	672
cds-YP_009041321.1	NC_005880.2	56058	56274	211
cds-YP_009041322.1	NC_005880.2	56300	58064	2266
cds-YP_009041323.1	NC_005880.2	58136	58565	562
cds-YP_009041324.1	NC_005880.2	58661	58802	123
cds-YP_009041325.1	NC_005880.2	58844	59303	1818
cds-YP_009041326.1	NC_005880.2	59315	59510	827
cds-YP_009041327.1	NC_005880.2	59591	59903	5785
cds-YP_009041328.1	NC_005880.2	60034	60493	920
cds-YP_009041329.1	NC_005880.2	60536	61073	1429
cds-YP_009041330.1	NC_005880.2	61128	65184	3109
cds-YP_009041331.1	NC_005880.2	65262	67689	5248
cds-YP_009041332.1	NC_005880.2	67702	68590	2781
cds-YP_009041333.1	NC_005880.2	68589	71136	9211
cds-YP_009041334.1	NC_005880.2	71242	72034	1298
cds-YP_009041335.1	NC_005880.2	72033	72558	1061
cds-YP_009041336.1	NC_005880.2	72557	73262	1988
cds-YP_009041337.1	NC_005880.2	73276	74323	3440
cds-YP_009041338.1	NC_005880.2	74343	77403	14862
cds-YP_009041339.1	NC_005880.2	77513	78035	7291
cds-YP_009041340.1	NC_005880.2	78055	81514	51158
cds-YP_009041341.1	NC_005880.2	81562	81721	1129
cds-YP_009041342.1	NC_005880.2	81721	83644	11740
cds-YP_009041343.1	NC_005880.2	83666	84041	2793
cds-YP_009041344.1	NC_005880.2	84047	85424	9690
cds-YP_009041345.1	NC_005880.2	85515	87264	12941
cds-YP_009041346.1	NC_005880.2	87275	88889	10087
cds-YP_009041347.1	NC_005880.2	88881	90324	16130
cds-YP_009041348.1	NC_005880.2	90402	91440	7140
cds-YP_009041349.1	NC_005880.2	91439	91817	2933
cds-YP_009041350.1	NC_005880.2	91816	93736	16215
cds-YP_009041351.1	NC_005880.2	93735	94332	5431
cds-YP_009041352.1	NC_005880.2	94346	95414	7984
cds-YP_009041353.1	NC_005880.2	95480	95819	5827
cds-YP_009041354.1	NC_005880.2	95818	96271	13151
cds-YP_009041355.1	NC_005880.2	96257	96866	12998
cds-YP_009041356.1	NC_005880.2	96882	97275	5108
cds-YP_009041357.1	NC_005880.2	97289	99404	23656
cds-YP_009041358.1	NC_005880.2	99417	100467	10479
cds-YP_009041359.1	NC_005880.2	100484	100814	4301
cds-YP_009041360.1	NC_005880.2	100797	101118	5234
cds-YP_009041361.1	NC_005880.2	101324	101921	1374
cds-YP_009041362.1	NC_005880.2	101930	102236	1005
cds-YP_009041363.1	NC_005880.2;NC_005880.2;NC_005880.2	102311;103979;106420	103181;105338;107410	28709
cds-YP_009041364.1	NC_005880.2	103391	103862	5718
cds-YP_009041365.1	NC_005880.2	105506	106316	7823
cds-YP_009041366.1	NC_005880.2	107478	107721	8314
cds-YP_009041367.1	NC_005880.2	107737	108220	11238
cds-YP_009041368.1	NC_005880.2	108306	109578	50934
cds-YP_009041369.1	NC_005880.2	109637	110894	21266
cds-YP_009041370.1	NC_005880.2	110897	111251	4974
cds-YP_009041371.1	NC_005880.2	111237	111900	8273
cds-YP_009041372.1	NC_005880.2	112027	112660	825
cds-YP_009041373.1	NC_005880.2	112682	113195	778
cds-YP_009041374.1	NC_005880.2	113209	113437	328
cds-YP_009041375.1	NC_005880.2	113532	113793	4697
cds-YP_009041376.1	NC_005880.2	113796	114552	9497
cds-YP_009041377.1	NC_005880.2	114544	115795	22538
cds-YP_009041378.1	NC_005880.2	115808	116177	6105
cds-YP_009041379.1	NC_005880.2	116163	116475	6804
cds-YP_009041380.1	NC_005880.2	116538	117075	2287
cds-YP_009041381.1	NC_005880.2	117067	117835	4631
cds-YP_009041382.1	NC_005880.2	117812	118259	2897
cds-YP_009041383.1	NC_005880.2	118258	119122	6388
cds-YP_009041384.1	NC_005880.2	119493	120225	3048
cds-YP_009041385.1	NC_005880.2	120242	120701	2822
cds-YP_009041386.1	NC_005880.2	120765	121209	10013
cds-YP_009041387.1	NC_005880.2	121225	121930	14775
cds-YP_009041388.1	NC_005880.2	121991	122390	1709
cds-YP_009041389.1	NC_005880.2	122536	122779	2094
cds-YP_009041390.1	NC_005880.2	122783	123341	3797
cds-YP_009041391.1	NC_005880.2	123376	123553	4425
cds-YP_009041392.1	NC_005880.2	123542	124076	9875
cds-YP_009041393.1	NC_005880.2	124090	124339	4862
cds-YP_009041394.1	NC_005880.2	124350	124527	2074
cds-YP_009041395.1	NC_005880.2	124519	124816	1272
cds-YP_009041396.1	NC_005880.2	124863	125046	1508
cds-YP_009041397.1	NC_005880.2	125058	125427	3961
cds-YP_009041398.1	NC_005880.2	125439	125787	5092
cds-YP_009041399.1	NC_005880.2	125792	126065	2588
cds-YP_009041400.1	NC_005880.2	126134	126440	2647
cds-YP_009041401.1	NC_005880.2	126454	126805	4471
cds-YP_009041402.1	NC_005880.2	126804	127407	8210
cds-YP_009041403.1	NC_005880.2	127420	127600	2794
cds-YP_009041404.1	NC_005880.2	127826	128228	5053
cds-YP_009041405.1	NC_005880.2	128229	128523	10265
cds-YP_009041406.1	NC_005880.2	128539	128827	9822
cds-YP_009041407.1	NC_005880.2	128837	128954	5267
cds-YP_009041408.1	NC_005880.2	128943	129207	10052
cds-YP_009041409.1	NC_005880.2	129283	129589	914
cds-YP_009041410.1	NC_005880.2	129588	129960	1501
cds-YP_009041411.1	NC_005880.2	129997	130234	917
cds-YP_009041412.1	NC_005880.2	130230	130758	2336
cds-YP_009041413.1	NC_005880.2	130738	131059	1463
cds-YP_009041414.1	NC_005880.2	131058	131289	1217
cds-YP_009041415.1	NC_005880.2	131341	131521	1582
cds-YP_009041416.1	NC_005880.2	131535	131799	5407
cds-YP_009041417.1	NC_005880.2	131801	132119	5146
cds-YP_009041418.1	NC_005880.2	132119	132800	8133
cds-YP_009041419.1	NC_005880.2	132888	133047	963
cds-YP_009041420.1	NC_005880.2	133081	133282	2509
cds-YP_009041421.1	NC_005880.2	133282	133573	3534
cds-YP_009041422.1	NC_005880.2	133664	133973	1764
cds-YP_009041423.1	NC_005880.2	133969	134878	6895
cds-YP_009041424.1	NC_005880.2	134895	136365	23057
cds-YP_009041425.1	NC_005880.2	136443	136689	405
cds-YP_009041426.1	NC_005880.2	136705	137101	1266
cds-YP_009041427.1	NC_005880.2	137097	137349	908
cds-YP_009041428.1	NC_005880.2	137413	137710	626
cds-YP_009041429.1	NC_005880.2	137713	138025	1007
cds-YP_009041430.1	NC_005880.2	138030	138330	534
cds-YP_009041431.1	NC_005880.2	138408	138636	651
cds-YP_009041432.1	NC_005880.2	138663	138858	540
cds-YP_009041433.1	NC_005880.2	138876	139230	1454
cds-YP_009041434.1	NC_005880.2	139248	139635	1715
cds-YP_009041435.1	NC_005880.2	140316	140616	1753
cds-YP_009041436.1	NC_005880.2	140631	140817	1246
cds-YP_009041437.1	NC_005880.2	140923	141211	1507
cds-YP_009041438.1	NC_005880.2	141210	141537	2460
cds-YP_009041439.1	NC_005880.2	141552	141846	2065
cds-YP_009041440.1	NC_005880.2	141849	142107	1714
cds-YP_009041441.1	NC_005880.2	142184	142424	2237
cds-YP_009041442.1	NC_005880.2	142434	142782	2218
cds-YP_009041443.1	NC_005880.2	142992	143331	129
cds-YP_009041444.1	NC_005880.2	143641	143950	562
cds-YP_009041445.1	NC_005880.2	144155	144443	1647
cds-YP_009041446.1	NC_005880.2	144492	144684	242
cds-YP_009041447.1	NC_005880.2	145000	145489	93
cds-YP_009041448.1	NC_005880.2	145656	145815	341
cds-YP_009041449.1	NC_005880.2	145884	146016	899
cds-YP_009041450.1	NC_005880.2	146183	146507	4705
cds-YP_009041451.1	NC_005880.2	146606	146843	2037
cds-YP_009041452.1	NC_005880.2	146922	147393	6523
cds-YP_009041453.1	NC_005880.2	147451	147625	2672
cds-YP_009041454.1	NC_005880.2	147624	147894	3482
cds-YP_009041455.1	NC_005880.2	147978	148200	3436
