#Feature	Chrom	Start	End	Counts
cds-YP_009041410.1	NC_005880.2	129588	129960	181
cds-YP_009041411.1	NC_005880.2	129997	130234	100
cds-YP_009041412.1	NC_005880.2	130230	130758	237
cds-YP_009041413.1	NC_005880.2	130738	131059	132
cds-YP_009041414.1	NC_005880.2	131058	131289	80
cds-YP_009041415.1	NC_005880.2	131341	131521	83
cds-YP_009041416.1	NC_005880.2	131535	131799	279
cds-YP_009041417.1	NC_005880.2	131801	132119	214
cds-YP_009041418.1	NC_005880.2	132119	132800	269
cds-YP_009041419.1	NC_005880.2	132888	133047	54
cds-YP_009041420.1	NC_005880.2	133081	133282	133
cds-YP_009041421.1	NC_005880.2	133282	133573	142
cds-YP_009041422.1	NC_005880.2	133664	133973	140
cds-YP_009041423.1	NC_005880.2	133969	134878	321
cds-YP_009041424.1	NC_005880.2	134895	136365	842
cds-YP_009041425.1	NC_005880.2	136443	136689	48
cds-YP_009041426.1	NC_005880.2	136705	137101	149
cds-YP_009041427.1	NC_005880.2	137097	137349	64
cds-YP_009041428.1	NC_005880.2	137413	137710	111
cds-YP_009041429.1	NC_005880.2	137713	138025	178
cds-YP_009041430.1	NC_005880.2	138030	138330	85
cds-YP_009041431.1	NC_005880.2	138408	138636	81
cds-YP_009041432.1	NC_005880.2	138663	138858	48
cds-YP_009041433.1	NC_005880.2	138876	139230	112
cds-YP_009041434.1	NC_005880.2	139248	139635	154
cds-YP_009041435.1	NC_005880.2	140316	140616	180
cds-YP_009041436.1	NC_005880.2	140631	140817	118
cds-YP_009041437.1	NC_005880.2	140923	141211	156
cds-YP_009041438.1	NC_005880.2	141210	141537	269
cds-YP_009041439.1	NC_005880.2	141552	141846	246
cds-YP_009041440.1	NC_005880.2	141849	142107	168
cds-YP_009041441.1	NC_005880.2	142184	142424	132
cds-YP_009041442.1	NC_005880.2	142434	142782	118
cds-YP_009041443.1	NC_005880.2	142992	143331	22
cds-YP_009041444.1	NC_005880.2	143641	143950	250
cds-YP_009041445.1	NC_005880.2	144155	144443	588
cds-YP_009041446.1	NC_005880.2	144492	144684	91
cds-YP_009041447.1	NC_005880.2	145000	145489	5
cds-YP_009041448.1	NC_005880.2	145656	145815	140
cds-YP_009041449.1	NC_005880.2	145884	146016	266
cds-YP_009041450.1	NC_005880.2	146183	146507	1228
cds-YP_009041451.1	NC_005880.2	146606	146843	643
cds-YP_009041452.1	NC_005880.2	146922	147393	1595
cds-YP_009041453.1	NC_005880.2	147451	147625	745
cds-YP_009041454.1	NC_005880.2	147624	147894	816
cds-YP_009041455.1	NC_005880.2	147978	148200	747
