#Feature	Chrom	Start	End	Counts
cds-YP_009041305.1	NC_005880.2	41925	43743	30
cds-YP_009041306.1	NC_005880.2	43735	44557	122
cds-YP_009041307.1	NC_005880.2	44543	44717	15
cds-YP_009041308.1	NC_005880.2	44713	45193	43
cds-YP_009041309.1	NC_005880.2	45234	46428	89
cds-YP_009041310.1	NC_005880.2	46512	46854	4
cds-YP_009041311.1	NC_005880.2	46871	47243	20
cds-YP_009041312.1	NC_005880.2	47246	48938	39
cds-YP_009041313.1	NC_005880.2	49131	49905	10
cds-YP_009041314.1	NC_005880.2	49923	50874	11
cds-YP_009041315.1	NC_005880.2	50989	52381	37
cds-YP_009041316.1	NC_005880.2	52472	52769	3
cds-YP_009041317.1	NC_005880.2	52781	53690	27
cds-YP_009041318.1	NC_005880.2	53703	54582	23
cds-YP_009041319.1	NC_005880.2	54581	55202	14
cds-YP_009041320.1	NC_005880.2	55220	56057	18
cds-YP_009041321.1	NC_005880.2	56058	56274	3
cds-YP_009041322.1	NC_005880.2	56300	58064	25
cds-YP_009041323.1	NC_005880.2	58136	58565	6
cds-YP_009041324.1	NC_005880.2	58661	58802	45
cds-YP_009041325.1	NC_005880.2	58844	59303	404
cds-YP_009041326.1	NC_005880.2	59315	59510	174
cds-YP_009041327.1	NC_005880.2	59591	59903	478
cds-YP_009041328.1	NC_005880.2	60034	60493	16
cds-YP_009041329.1	NC_005880.2	60536	61073	16
cds-YP_009041330.1	NC_005880.2	61128	65184	112
cds-YP_009041331.1	NC_005880.2	65262	67689	453
cds-YP_009041332.1	NC_005880.2	67702	68590	112
cds-YP_009041333.1	NC_005880.2	68589	71136	155
cds-YP_009041334.1	NC_005880.2	71242	72034	140
cds-YP_009041335.1	NC_005880.2	72033	72558	88
cds-YP_009041336.1	NC_005880.2	72557	73262	169
cds-YP_009041337.1	NC_005880.2	73276	74323	196
cds-YP_009041338.1	NC_005880.2	74343	77403	582
cds-YP_009041339.1	NC_005880.2	77513	78035	188
cds-YP_009041340.1	NC_005880.2	78055	81514	483
cds-YP_009041341.1	NC_005880.2	81562	81721	3
cds-YP_009041342.1	NC_005880.2	81721	83644	35
cds-YP_009041343.1	NC_005880.2	83666	84041	7
cds-YP_009041344.1	NC_005880.2	84047	85424	202
cds-YP_009041345.1	NC_005880.2	85515	87264	395
cds-YP_009041346.1	NC_005880.2	87275	88889	213
cds-YP_009041347.1	NC_005880.2	88881	90324	534
cds-YP_009041348.1	NC_005880.2	90402	91440	382
cds-YP_009041349.1	NC_005880.2	91439	91817	120
cds-YP_009041350.1	NC_005880.2	91816	93736	379
cds-YP_009041351.1	NC_005880.2	93735	94332	119
cds-YP_009041352.1	NC_005880.2	94346	95414	141
cds-YP_009041353.1	NC_005880.2	95480	95819	131
cds-YP_009041354.1	NC_005880.2	95818	96271	209
cds-YP_009041355.1	NC_005880.2	96257	96866	207
cds-YP_009041356.1	NC_005880.2	96882	97275	73
cds-YP_009041357.1	NC_005880.2	97289	99404	247
cds-YP_009041358.1	NC_005880.2	99417	100467	53
cds-YP_009041359.1	NC_005880.2	100484	100814	14
cds-YP_009041360.1	NC_005880.2	100797	101118	20
cds-YP_009041361.1	NC_005880.2	101324	101921	80
cds-YP_009041362.1	NC_005880.2	101930	102236	35
cds-YP_009041363.1	NC_005880.2;NC_005880.2;NC_005880.2	102311;103979;106420	103181;105338;107410	699
cds-YP_009041364.1	NC_005880.2	103391	103862	222
cds-YP_009041365.1	NC_005880.2	105506	106316	115
cds-YP_009041366.1	NC_005880.2	107478	107721	244
cds-YP_009041367.1	NC_005880.2	107737	108220	283
cds-YP_009041368.1	NC_005880.2	108306	109578	528
cds-YP_009041369.1	NC_005880.2	109637	110894	189
cds-YP_009041370.1	NC_005880.2	110897	111251	29
cds-YP_009041371.1	NC_005880.2	111237	111900	55
cds-YP_009041372.1	NC_005880.2	112027	112660	8
cds-YP_009041373.1	NC_005880.2	112682	113195	5
cds-YP_009041374.1	NC_005880.2	113209	113437	2
cds-YP_009041375.1	NC_005880.2	113532	113793	247
cds-YP_009041376.1	NC_005880.2	113796	114552	336
cds-YP_009041377.1	NC_005880.2	114544	115795	551
cds-YP_009041378.1	NC_005880.2	115808	116177	109
cds-YP_009041379.1	NC_005880.2	116163	116475	114
cds-YP_009041380.1	NC_005880.2	116538	117075	56
cds-YP_009041381.1	NC_005880.2	117067	117835	95
cds-YP_009041382.1	NC_005880.2	117812	118259	83
cds-YP_009041383.1	NC_005880.2	118258	119122	127
cds-YP_009041384.1	NC_005880.2	119493	120225	44
cds-YP_009041385.1	NC_005880.2	120242	120701	26
cds-YP_009041386.1	NC_005880.2	120765	121209	371
cds-YP_009041387.1	NC_005880.2	121225	121930	388
cds-YP_009041388.1	NC_005880.2	121991	122390	16
cds-YP_009041389.1	NC_005880.2	122536	122779	105
cds-YP_009041390.1	NC_005880.2	122783	123341	156
cds-YP_009041391.1	NC_005880.2	123376	123553	162
cds-YP_009041392.1	NC_005880.2	123542	124076	449
cds-YP_009041393.1	NC_005880.2	124090	124339	111
cds-YP_009041394.1	NC_005880.2	124350	124527	57
cds-YP_009041395.1	NC_005880.2	124519	124816	76
cds-YP_009041396.1	NC_005880.2	124863	125046	132
cds-YP_009041397.1	NC_005880.2	125058	125427	295
cds-YP_009041398.1	NC_005880.2	125439	125787	292
cds-YP_009041399.1	NC_005880.2	125792	126065	120
cds-YP_009041400.1	NC_005880.2	126134	126440	216
cds-YP_009041401.1	NC_005880.2	126454	126805	262
cds-YP_009041402.1	NC_005880.2	126804	127407	294
cds-YP_009041403.1	NC_005880.2	127420	127600	62
cds-YP_009041404.1	NC_005880.2	127826	128228	247
cds-YP_009041405.1	NC_005880.2	128229	128523	295
cds-YP_009041406.1	NC_005880.2	128539	128827	242
cds-YP_009041407.1	NC_005880.2	128837	128954	94
cds-YP_009041408.1	NC_005880.2	128943	129207	175
cds-YP_009041409.1	NC_005880.2	129283	129589	120
cds-YP_009041410.1	NC_005880.2	129588	129960	193
cds-YP_009041411.1	NC_005880.2	129997	130234	102
cds-YP_009041412.1	NC_005880.2	130230	130758	175
cds-YP_009041413.1	NC_005880.2	130738	131059	88
cds-YP_009041414.1	NC_005880.2	131058	131289	56
cds-YP_009041415.1	NC_005880.2	131341	131521	81
cds-YP_009041416.1	NC_005880.2	131535	131799	222
cds-YP_009041417.1	NC_005880.2	131801	132119	220
cds-YP_009041418.1	NC_005880.2	132119	132800	183
cds-YP_009041419.1	NC_005880.2	132888	133047	75
cds-YP_009041420.1	NC_005880.2	133081	133282	149
cds-YP_009041421.1	NC_005880.2	133282	133573	162
cds-YP_009041422.1	NC_005880.2	133664	133973	116
cds-YP_009041423.1	NC_005880.2	133969	134878	249
cds-YP_009041424.1	NC_005880.2	134895	136365	528
cds-YP_009041425.1	NC_005880.2	136443	136689	66
cds-YP_009041426.1	NC_005880.2	136705	137101	118
cds-YP_009041427.1	NC_005880.2	137097	137349	69
cds-YP_009041428.1	NC_005880.2	137413	137710	114
cds-YP_009041429.1	NC_005880.2	137713	138025	165
cds-YP_009041430.1	NC_005880.2	138030	138330	81
cds-YP_009041431.1	NC_005880.2	138408	138636	86
cds-YP_009041432.1	NC_005880.2	138663	138858	43
cds-YP_009041433.1	NC_005880.2	138876	139230	89
cds-YP_009041434.1	NC_005880.2	139248	139635	111
cds-YP_009041435.1	NC_005880.2	140316	140616	218
cds-YP_009041436.1	NC_005880.2	140631	140817	127
cds-YP_009041437.1	NC_005880.2	140923	141211	165
cds-YP_009041438.1	NC_005880.2	141210	141537	221
cds-YP_009041439.1	NC_005880.2	141552	141846	157
cds-YP_009041440.1	NC_005880.2	141849	142107	99
cds-YP_009041441.1	NC_005880.2	142184	142424	109
cds-YP_009041442.1	NC_005880.2	142434	142782	84
cds-YP_009041443.1	NC_005880.2	142992	143331	90
cds-YP_009041444.1	NC_005880.2	143641	143950	359
cds-YP_009041445.1	NC_005880.2	144155	144443	1070
cds-YP_009041446.1	NC_005880.2	144492	144684	300
cds-YP_009041447.1	NC_005880.2	145000	145489	9
cds-YP_009041448.1	NC_005880.2	145656	145815	301
cds-YP_009041449.1	NC_005880.2	145884	146016	599
cds-YP_009041450.1	NC_005880.2	146183	146507	1856
cds-YP_009041451.1	NC_005880.2	146606	146843	739
cds-YP_009041452.1	NC_005880.2	146922	147393	1598
cds-YP_009041453.1	NC_005880.2	147451	147625	676
cds-YP_009041454.1	NC_005880.2	147624	147894	675
cds-YP_009041455.1	NC_005880.2	147978	148200	1069
