#Feature	Chrom	Start	End	Counts
cds-YP_009041284.1	NC_005880.2	29526	29952	3788
cds-YP_009041285.1	NC_005880.2	29941	30133	1184
cds-YP_009041286.1	NC_005880.2	30155	30797	4261
cds-YP_009041287.1	NC_005880.2	30786	31017	2351
cds-YP_009041288.1	NC_005880.2	31019	31247	2127
cds-YP_009041289.1	NC_005880.2	31356	32049	1870
cds-YP_009041290.1	NC_005880.2	32235	32871	3184
cds-YP_009041291.1	NC_005880.2	32937	33729	10505
cds-YP_009041292.1	NC_005880.2	33728	34037	3438
cds-YP_009041293.1	NC_005880.2;NC_005880.2	34149;35715	34839;36513	2781
cds-YP_009041294.1	NC_005880.2	35049	35550	1568
cds-YP_009041295.1	NC_005880.2	36512	37016	71
cds-YP_009041296.1	NC_005880.2	37100	37286	608
cds-YP_009041297.1	NC_005880.2	38832	39051	1252
cds-YP_009041298.1	NC_005880.2	39528	39738	0
cds-YP_009041299.1	NC_005880.2	39750	40083	3
cds-YP_009041300.1	NC_005880.2	40095	40422	1
cds-YP_009041301.1	NC_005880.2	40454	40721	11
cds-YP_009041302.1	NC_005880.2	40861	41248	62
cds-YP_009041303.1	NC_005880.2	41225	41504	72
cds-YP_009041304.1	NC_005880.2	41500	41911	109
cds-YP_009041305.1	NC_005880.2	41925	43743	580
cds-YP_009041306.1	NC_005880.2	43735	44557	2126
cds-YP_009041307.1	NC_005880.2	44543	44717	148
cds-YP_009041308.1	NC_005880.2	44713	45193	943
cds-YP_009041309.1	NC_005880.2	45234	46428	2160
cds-YP_009041310.1	NC_005880.2	46512	46854	26
cds-YP_009041311.1	NC_005880.2	46871	47243	120
cds-YP_009041312.1	NC_005880.2	47246	48938	613
cds-YP_009041313.1	NC_005880.2	49131	49905	121
cds-YP_009041314.1	NC_005880.2	49923	50874	205
cds-YP_009041315.1	NC_005880.2	50989	52381	351
cds-YP_009041316.1	NC_005880.2	52472	52769	46
cds-YP_009041317.1	NC_005880.2	52781	53690	315
cds-YP_009041318.1	NC_005880.2	53703	54582	276
cds-YP_009041319.1	NC_005880.2	54581	55202	255
cds-YP_009041320.1	NC_005880.2	55220	56057	345
cds-YP_009041321.1	NC_005880.2	56058	56274	95
cds-YP_009041322.1	NC_005880.2	56300	58064	953
cds-YP_009041323.1	NC_005880.2	58136	58565	220
cds-YP_009041324.1	NC_005880.2	58661	58802	207
cds-YP_009041325.1	NC_005880.2	58844	59303	2629
cds-YP_009041326.1	NC_005880.2	59315	59510	1115
cds-YP_009041327.1	NC_005880.2	59591	59903	5282
cds-YP_009041328.1	NC_005880.2	60034	60493	220
cds-YP_009041329.1	NC_005880.2	60536	61073	365
cds-YP_009041330.1	NC_005880.2	61128	65184	1688
cds-YP_009041331.1	NC_005880.2	65262	67689	6128
cds-YP_009041332.1	NC_005880.2	67702	68590	2317
cds-YP_009041333.1	NC_005880.2	68589	71136	5588
cds-YP_009041334.1	NC_005880.2	71242	72034	1833
cds-YP_009041335.1	NC_005880.2	72033	72558	1284
cds-YP_009041336.1	NC_005880.2	72557	73262	2377
cds-YP_009041337.1	NC_005880.2	73276	74323	3469
cds-YP_009041338.1	NC_005880.2	74343	77403	11338
cds-YP_009041339.1	NC_005880.2	77513	78035	4445
cds-YP_009041340.1	NC_005880.2	78055	81514	21959
cds-YP_009041341.1	NC_005880.2	81562	81721	411
cds-YP_009041342.1	NC_005880.2	81721	83644	3481
cds-YP_009041343.1	NC_005880.2	83666	84041	620
cds-YP_009041344.1	NC_005880.2	84047	85424	2944
cds-YP_009041345.1	NC_005880.2	85515	87264	7566
cds-YP_009041346.1	NC_005880.2	87275	88889	5266
cds-YP_009041347.1	NC_005880.2	88881	90324	10644
cds-YP_009041348.1	NC_005880.2	90402	91440	6558
cds-YP_009041349.1	NC_005880.2	91439	91817	2570
cds-YP_009041350.1	NC_005880.2	91816	93736	11192
cds-YP_009041351.1	NC_005880.2	93735	94332	3302
cds-YP_009041352.1	NC_005880.2	94346	95414	4162
cds-YP_009041353.1	NC_005880.2	95480	95819	3416
cds-YP_009041354.1	NC_005880.2	95818	96271	6724
cds-YP_009041355.1	NC_005880.2	96257	96866	6054
cds-YP_009041356.1	NC_005880.2	96882	97275	2474
cds-YP_009041357.1	NC_005880.2	97289	99404	9381
cds-YP_009041358.1	NC_005880.2	99417	100467	3274
cds-YP_009041359.1	NC_005880.2	100484	100814	1071
cds-YP_009041360.1	NC_005880.2	100797	101118	1315
cds-YP_009041361.1	NC_005880.2	101324	101921	732
cds-YP_009041362.1	NC_005880.2	101930	102236	484
cds-YP_009041363.1	NC_005880.2;NC_005880.2;NC_005880.2	102311;103979;106420	103181;105338;107410	19193
cds-YP_009041364.1	NC_005880.2	103391	103862	4461
cds-YP_009041365.1	NC_005880.2	105506	106316	3676
cds-YP_009041366.1	NC_005880.2	107478	107721	5225
cds-YP_009041367.1	NC_005880.2	107737	108220	6973
cds-YP_009041368.1	NC_005880.2	108306	109578	21299
cds-YP_009041369.1	NC_005880.2	109637	110894	7435
cds-YP_009041370.1	NC_005880.2	110897	111251	1551
cds-YP_009041371.1	NC_005880.2	111237	111900	2408
cds-YP_009041372.1	NC_005880.2	112027	112660	223
cds-YP_009041373.1	NC_005880.2	112682	113195	174
cds-YP_009041374.1	NC_005880.2	113209	113437	102
cds-YP_009041375.1	NC_005880.2	113532	113793	3269
cds-YP_009041376.1	NC_005880.2	113796	114552	6483
cds-YP_009041377.1	NC_005880.2	114544	115795	11798
cds-YP_009041378.1	NC_005880.2	115808	116177	2573
cds-YP_009041379.1	NC_005880.2	116163	116475	2811
cds-YP_009041380.1	NC_005880.2	116538	117075	1542
cds-YP_009041381.1	NC_005880.2	117067	117835	2866
cds-YP_009041382.1	NC_005880.2	117812	118259	1838
cds-YP_009041383.1	NC_005880.2	118258	119122	3628
cds-YP_009041384.1	NC_005880.2	119493	120225	1435
cds-YP_009041385.1	NC_005880.2	120242	120701	1164
cds-YP_009041386.1	NC_005880.2	120765	121209	7365
cds-YP_009041387.1	NC_005880.2	121225	121930	9486
cds-YP_009041388.1	NC_005880.2	121991	122390	972
cds-YP_009041389.1	NC_005880.2	122536	122779	1890
cds-YP_009041390.1	NC_005880.2	122783	123341	3196
cds-YP_009041391.1	NC_005880.2	123376	123553	3653
cds-YP_009041392.1	NC_005880.2	123542	124076	7541
cds-YP_009041393.1	NC_005880.2	124090	124339	2853
cds-YP_009041394.1	NC_005880.2	124350	124527	1364
cds-YP_009041395.1	NC_005880.2	124519	124816	1833
cds-YP_009041396.1	NC_005880.2	124863	125046	2045
cds-YP_009041397.1	NC_005880.2	125058	125427	4972
cds-YP_009041398.1	NC_005880.2	125439	125787	5684
cds-YP_009041399.1	NC_005880.2	125792	126065	2768
cds-YP_009041400.1	NC_005880.2	126134	126440	3178
cds-YP_009041401.1	NC_005880.2	126454	126805	5147
cds-YP_009041402.1	NC_005880.2	126804	127407	7120
cds-YP_009041403.1	NC_005880.2	127420	127600	2122
cds-YP_009041404.1	NC_005880.2	127826	128228	5344
cds-YP_009041405.1	NC_005880.2	128229	128523	8084
cds-YP_009041406.1	NC_005880.2	128539	128827	6656
cds-YP_009041407.1	NC_005880.2	128837	128954	3123
cds-YP_009041408.1	NC_005880.2	128943	129207	5333
cds-YP_009041409.1	NC_005880.2	129283	129589	1589
cds-YP_009041410.1	NC_005880.2	129588	129960	2402
cds-YP_009041411.1	NC_005880.2	129997	130234	1425
cds-YP_009041412.1	NC_005880.2	130230	130758	3296
cds-YP_009041413.1	NC_005880.2	130738	131059	1976
cds-YP_009041414.1	NC_005880.2	131058	131289	1386
cds-YP_009041415.1	NC_005880.2	131341	131521	1507
cds-YP_009041416.1	NC_005880.2	131535	131799	4505
cds-YP_009041417.1	NC_005880.2	131801	132119	3986
cds-YP_009041418.1	NC_005880.2	132119	132800	5048
cds-YP_009041419.1	NC_005880.2	132888	133047	999
cds-YP_009041420.1	NC_005880.2	133081	133282	2283
cds-YP_009041421.1	NC_005880.2	133282	133573	2489
cds-YP_009041422.1	NC_005880.2	133664	133973	1712
cds-YP_009041423.1	NC_005880.2	133969	134878	4972
cds-YP_009041424.1	NC_005880.2	134895	136365	12933
cds-YP_009041425.1	NC_005880.2	136443	136689	695
cds-YP_009041426.1	NC_005880.2	136705	137101	2057
cds-YP_009041427.1	NC_005880.2	137097	137349	1267
cds-YP_009041428.1	NC_005880.2	137413	137710	1287
cds-YP_009041429.1	NC_005880.2	137713	138025	2009
cds-YP_009041430.1	NC_005880.2	138030	138330	923
cds-YP_009041431.1	NC_005880.2	138408	138636	1034
cds-YP_009041432.1	NC_005880.2	138663	138858	721
cds-YP_009041433.1	NC_005880.2	138876	139230	1795
cds-YP_009041434.1	NC_005880.2	139248	139635	2242
cds-YP_009041435.1	NC_005880.2	140316	140616	2713
cds-YP_009041436.1	NC_005880.2	140631	140817	1546
cds-YP_009041437.1	NC_005880.2	140923	141211	2387
cds-YP_009041438.1	NC_005880.2	141210	141537	3836
cds-YP_009041439.1	NC_005880.2	141552	141846	3151
cds-YP_009041440.1	NC_005880.2	141849	142107	2445
cds-YP_009041441.1	NC_005880.2	142184	142424	2780
cds-YP_009041442.1	NC_005880.2	142434	142782	2557
cds-YP_009041443.1	NC_005880.2	142992	143331	144
cds-YP_009041444.1	NC_005880.2	143641	143950	940
cds-YP_009041445.1	NC_005880.2	144155	144443	2516
cds-YP_009041446.1	NC_005880.2	144492	144684	384
cds-YP_009041447.1	NC_005880.2	145000	145489	77
cds-YP_009041448.1	NC_005880.2	145656	145815	620
cds-YP_009041449.1	NC_005880.2	145884	146016	1544
cds-YP_009041450.1	NC_005880.2	146183	146507	6566
cds-YP_009041451.1	NC_005880.2	146606	146843	2924
cds-YP_009041452.1	NC_005880.2	146922	147393	7447
cds-YP_009041453.1	NC_005880.2	147451	147625	3676
cds-YP_009041454.1	NC_005880.2	147624	147894	4454
cds-YP_009041455.1	NC_005880.2	147978	148200	4783
