#Feature	Chrom	Start	End	Counts
cds-YP_009041410.1	NC_005880.2	129588	129960	861
cds-YP_009041411.1	NC_005880.2	129997	130234	470
cds-YP_009041412.1	NC_005880.2	130230	130758	1207
cds-YP_009041413.1	NC_005880.2	130738	131059	760
cds-YP_009041414.1	NC_005880.2	131058	131289	510
cds-YP_009041415.1	NC_005880.2	131341	131521	807
cds-YP_009041416.1	NC_005880.2	131535	131799	3058
cds-YP_009041417.1	NC_005880.2	131801	132119	3090
cds-YP_009041418.1	NC_005880.2	132119	132800	5204
cds-YP_009041419.1	NC_005880.2	132888	133047	575
cds-YP_009041420.1	NC_005880.2	133081	133282	1570
cds-YP_009041421.1	NC_005880.2	133282	133573	2198
cds-YP_009041422.1	NC_005880.2	133664	133973	918
cds-YP_009041423.1	NC_005880.2	133969	134878	3811
cds-YP_009041424.1	NC_005880.2	134895	136365	15472
cds-YP_009041425.1	NC_005880.2	136443	136689	180
cds-YP_009041426.1	NC_005880.2	136705	137101	707
cds-YP_009041427.1	NC_005880.2	137097	137349	494
cds-YP_009041428.1	NC_005880.2	137413	137710	266
cds-YP_009041429.1	NC_005880.2	137713	138025	449
cds-YP_009041430.1	NC_005880.2	138030	138330	234
cds-YP_009041431.1	NC_005880.2	138408	138636	339
cds-YP_009041432.1	NC_005880.2	138663	138858	232
cds-YP_009041433.1	NC_005880.2	138876	139230	792
cds-YP_009041434.1	NC_005880.2	139248	139635	987
cds-YP_009041435.1	NC_005880.2	140316	140616	846
cds-YP_009041436.1	NC_005880.2	140631	140817	594
cds-YP_009041437.1	NC_005880.2	140923	141211	714
cds-YP_009041438.1	NC_005880.2	141210	141537	1286
cds-YP_009041439.1	NC_005880.2	141552	141846	1033
cds-YP_009041440.1	NC_005880.2	141849	142107	838
cds-YP_009041441.1	NC_005880.2	142184	142424	1070
cds-YP_009041442.1	NC_005880.2	142434	142782	905
cds-YP_009041443.1	NC_005880.2	142992	143331	66
cds-YP_009041444.1	NC_005880.2	143641	143950	454
cds-YP_009041445.1	NC_005880.2	144155	144443	1080
cds-YP_009041446.1	NC_005880.2	144492	144684	107
cds-YP_009041447.1	NC_005880.2	145000	145489	188
cds-YP_009041448.1	NC_005880.2	145656	145815	337
cds-YP_009041449.1	NC_005880.2	145884	146016	657
cds-YP_009041450.1	NC_005880.2	146183	146507	3672
cds-YP_009041451.1	NC_005880.2	146606	146843	2159
cds-YP_009041452.1	NC_005880.2	146922	147393	6063
cds-YP_009041453.1	NC_005880.2	147451	147625	2627
cds-YP_009041454.1	NC_005880.2	147624	147894	2802
cds-YP_009041455.1	NC_005880.2	147978	148200	2799
