#Feature	Chrom	Start	End	Counts
UAKGERNU_CDS_0107	NC_005880.2	40981	41248	695
UAKGERNU_CDS_0108	NC_005880.2	41225	41504	991
UAKGERNU_CDS_0109	NC_005880.2	41584	41911	1056
UAKGERNU_CDS_0110	NC_005880.2	41925	43743	4921
UAKGERNU_CDS_0111	NC_005880.2	43735	44557	9556
UAKGERNU_CDS_0112	NC_005880.2	44627	44717	1023
UAKGERNU_CDS_0113	NC_005880.2	44713	45193	5936
UAKGERNU_CDS_0114	NC_005880.2	45285	46428	16305
UAKGERNU_CDS_0115	NC_005880.2	46512	46854	193
UAKGERNU_CDS_0116	NC_005880.2	46931	47243	783
UAKGERNU_CDS_0117	NC_005880.2	47246	48938	4587
UAKGERNU_CDS_0118	NC_005880.2	49164	49905	4721
UAKGERNU_CDS_0119	NC_005880.2	49923	50874	8141
UAKGERNU_CDS_0120	NC_005880.2	50989	52381	14711
UAKGERNU_CDS_0121	NC_005880.2	52472	52769	326
UAKGERNU_CDS_0122	NC_005880.2	52781	53690	1780
UAKGERNU_CDS_0123	NC_005880.2	53703	54582	1491
UAKGERNU_CDS_0124	NC_005880.2	54581	55202	1172
UAKGERNU_CDS_0125	NC_005880.2	55220	56057	1856
UAKGERNU_CDS_0126	NC_005880.2	56058	56274	627
UAKGERNU_CDS_0127	NC_005880.2	56300	58064	6596
UAKGERNU_CDS_0128	NC_005880.2	58136	58565	1633
UAKGERNU_CDS_0129	NC_005880.2	58661	58802	124
UAKGERNU_CDS_0130	NC_005880.2	58844	59303	1531
UAKGERNU_CDS_0131	NC_005880.2	59315	59510	768
UAKGERNU_CDS_0132	NC_005880.2	59591	59903	6218
UAKGERNU_CDS_0133	NC_005880.2	60034	60493	1878
UAKGERNU_CDS_0134	NC_005880.2	60536	61073	2804
UAKGERNU_CDS_0135	NC_005880.2	61125	65184	5398
UAKGERNU_CDS_0136	NC_005880.2	65262	67689	6870
UAKGERNU_CDS_0137	NC_005880.2	67702	68590	3842
UAKGERNU_CDS_0138	NC_005880.2	68589	71136	13137
UAKGERNU_CDS_0139	NC_005880.2	71242	72034	1620
UAKGERNU_CDS_0140	NC_005880.2	72033	72558	1372
UAKGERNU_CDS_0141	NC_005880.2	72557	73262	2435
UAKGERNU_CDS_0142	NC_005880.2	73276	74323	4273
UAKGERNU_CDS_0143	NC_005880.2	74343	77403	19015
UAKGERNU_CDS_0144	NC_005880.2	77513	78035	8847
UAKGERNU_CDS_0145	NC_005880.2	78055	81514	70052
UAKGERNU_CDS_0146	NC_005880.2	81562	81721	1457
UAKGERNU_CDS_0147	NC_005880.2	81721	83644	16488
UAKGERNU_CDS_0148	NC_005880.2	83666	84041	4245
UAKGERNU_CDS_0149	NC_005880.2	84047	85424	14500
UAKGERNU_CDS_0150	NC_005880.2	85515	87264	15763
UAKGERNU_CDS_0151	NC_005880.2	87275	88889	12603
UAKGERNU_CDS_0152	NC_005880.2	88881	90324	19849
UAKGERNU_CDS_0153	NC_005880.2	90402	91440	7073
UAKGERNU_CDS_0154	NC_005880.2	91439	91817	2988
UAKGERNU_CDS_0155	NC_005880.2	91816	93736	17327
UAKGERNU_CDS_0156	NC_005880.2	93735	94332	5641
UAKGERNU_CDS_0157	NC_005880.2	94346	95414	8856
UAKGERNU_CDS_0158	NC_005880.2	95480	95819	6328
UAKGERNU_CDS_0159	NC_005880.2	95818	96271	15012
UAKGERNU_CDS_0160	NC_005880.2	96257	96866	15157
UAKGERNU_CDS_0161	NC_005880.2	96882	97275	6061
UAKGERNU_CDS_0162	NC_005880.2	97289	99404	29563
UAKGERNU_CDS_0163	NC_005880.2	99417	100467	13981
UAKGERNU_CDS_0164	NC_005880.2	100484	100814	5463
UAKGERNU_CDS_0165	NC_005880.2	100797	101118	7035
UAKGERNU_CDS_0166	NC_005880.2	101146	101254	241
UAKGERNU_CDS_0167	NC_005880.2	101324	101921	2110
UAKGERNU_CDS_0168	NC_005880.2	101930	102236	1513
UAKGERNU_CDS_0169	NC_005880.2	102311	103184	7440
UAKGERNU_CDS_0170	NC_005880.2	103349	103862	7176
UAKGERNU_CDS_0171	NC_005880.2	103997	105341	13800
UAKGERNU_CDS_0172	NC_005880.2	105406	105502	2184
UAKGERNU_CDS_0173	NC_005880.2	105608	106316	6994
UAKGERNU_CDS_0174	NC_005880.2	106376	106481	774
UAKGERNU_CDS_0175	NC_005880.2	106549	107410	11065
UAKGERNU_CDS_0176	NC_005880.2	107478	107721	10314
UAKGERNU_CDS_0177	NC_005880.2	107737	108220	13079
UAKGERNU_CDS_0178	NC_005880.2	108306	109578	62788
UAKGERNU_CDS_0179	NC_005880.2	109637	110894	29674
UAKGERNU_CDS_0180	NC_005880.2	110897	111251	6951
UAKGERNU_CDS_0181	NC_005880.2	111237	111900	11767
UAKGERNU_CDS_0182	NC_005880.2	111905	112004	576
UAKGERNU_CDS_0183	NC_005880.2	112027	112660	1336
UAKGERNU_CDS_0184	NC_005880.2	112673	113195	1432
UAKGERNU_CDS_0185	NC_005880.2	113209	113437	662
UAKGERNU_CDS_0186	NC_005880.2	113532	113793	4797
UAKGERNU_CDS_0187	NC_005880.2	113796	114552	10391
UAKGERNU_CDS_0188	NC_005880.2	114544	115795	24842
UAKGERNU_CDS_0189	NC_005880.2	115808	116177	6995
UAKGERNU_CDS_0190	NC_005880.2	116163	116475	8241
UAKGERNU_CDS_0191	NC_005880.2	116538	117075	2696
UAKGERNU_CDS_0192	NC_005880.2	117067	117835	5513
UAKGERNU_CDS_0193	NC_005880.2	117812	118259	3426
UAKGERNU_CDS_0194	NC_005880.2	118258	119122	7726
UAKGERNU_CDS_0195	NC_005880.2	119493	120225	3844
UAKGERNU_CDS_0196	NC_005880.2	120242	120701	3638
UAKGERNU_CDS_0197	NC_005880.2	120765	121209	10669
UAKGERNU_CDS_0198	NC_005880.2	121225	121930	16031
UAKGERNU_CDS_0199	NC_005880.2	121991	122390	1377
UAKGERNU_CDS_0200	NC_005880.2	122536	122779	2205
UAKGERNU_CDS_0201	NC_005880.2	122783	123341	4367
UAKGERNU_CDS_0202	NC_005880.2	123376	123553	4249
UAKGERNU_CDS_0203	NC_005880.2	123542	124076	10380
UAKGERNU_CDS_0204	NC_005880.2	124090	124339	5836
UAKGERNU_CDS_0205	NC_005880.2	124350	124527	2253
UAKGERNU_CDS_0206	NC_005880.2	124519	124816	1166
UAKGERNU_CDS_0207	NC_005880.2	124854	125046	1395
UAKGERNU_CDS_0208	NC_005880.2	125058	125427	3961
UAKGERNU_CDS_0209	NC_005880.2	125439	125787	4760
UAKGERNU_CDS_0210	NC_005880.2	125792	126065	2575
UAKGERNU_CDS_0211	NC_005880.2	126134	126440	2566
UAKGERNU_CDS_0212	NC_005880.2	126454	126805	4567
UAKGERNU_CDS_0213	NC_005880.2	126804	127407	8840
UAKGERNU_CDS_0214	NC_005880.2	127420	127600	3167
UAKGERNU_CDS_0215	NC_005880.2	127728	127827	1743
UAKGERNU_CDS_0216	NC_005880.2	127826	128228	5187
UAKGERNU_CDS_0217	NC_005880.2	128229	128523	11980
UAKGERNU_CDS_0218	NC_005880.2	128539	128827	12605
UAKGERNU_CDS_0219	NC_005880.2	128837	128954	6986
UAKGERNU_CDS_0220	NC_005880.2	128943	129207	12630
UAKGERNU_CDS_0221	NC_005880.2	129283	129589	729
UAKGERNU_CDS_0222	NC_005880.2	129588	129960	1271
UAKGERNU_CDS_0223	NC_005880.2	129997	130234	791
UAKGERNU_CDS_0224	NC_005880.2	130230	130758	2087
UAKGERNU_CDS_0225	NC_005880.2	130738	131059	1381
UAKGERNU_CDS_0226	NC_005880.2	131058	131289	1201
UAKGERNU_CDS_0227	NC_005880.2	131341	131521	1542
UAKGERNU_CDS_0228	NC_005880.2	131535	131799	5708
UAKGERNU_CDS_0229	NC_005880.2	131801	132119	5863
UAKGERNU_CDS_0230	NC_005880.2	132119	132800	9185
UAKGERNU_CDS_0231	NC_005880.2	132888	133047	1011
UAKGERNU_CDS_0232	NC_005880.2	133081	133282	2718
UAKGERNU_CDS_0233	NC_005880.2	133282	133573	3882
UAKGERNU_CDS_0234	NC_005880.2	133664	133973	1849
UAKGERNU_CDS_0235	NC_005880.2	133969	134878	7676
UAKGERNU_CDS_0236	NC_005880.2	134895	136365	27006
UAKGERNU_CDS_0237	NC_005880.2	136443	136689	325
UAKGERNU_CDS_0238	NC_005880.2	136705	137101	1263
UAKGERNU_CDS_0239	NC_005880.2	137097	137349	840
UAKGERNU_CDS_0240	NC_005880.2	137413	137710	572
UAKGERNU_CDS_0241	NC_005880.2	137713	138025	1000
UAKGERNU_CDS_0242	NC_005880.2	138030	138330	525
UAKGERNU_CDS_0243	NC_005880.2	138408	138636	597
UAKGERNU_CDS_0244	NC_005880.2	138663	138858	481
UAKGERNU_CDS_0245	NC_005880.2	138876	139230	1323
UAKGERNU_CDS_0246	NC_005880.2	139248	139635	1673
UAKGERNU_CDS_0247	NC_005880.2	139760	139937	603
UAKGERNU_CDS_0248	NC_005880.2	139915	140011	203
UAKGERNU_CDS_0249	NC_005880.2	140104	140212	146
UAKGERNU_CDS_0250	NC_005880.2	140316	140616	1604
UAKGERNU_CDS_0251	NC_005880.2	140631	140817	1305
UAKGERNU_CDS_0252	NC_005880.2	140923	141211	1476
UAKGERNU_CDS_0253	NC_005880.2	141210	141537	2350
UAKGERNU_CDS_0254	NC_005880.2	141552	141846	2029
UAKGERNU_CDS_0255	NC_005880.2	141849	142107	1660
UAKGERNU_CDS_0256	NC_005880.2	142184	142424	2182
UAKGERNU_CDS_0257	NC_005880.2	142434	142782	2073
UAKGERNU_CDS_0258	NC_005880.2	142992	143331	143
UAKGERNU_CDS_0259	NC_005880.2	143309	143468	42
UAKGERNU_CDS_0260	NC_005880.2	143481	143595	5
UAKGERNU_CDS_0261	NC_005880.2	143641	143950	461
UAKGERNU_CDS_0262	NC_005880.2	143968	144103	143
UAKGERNU_CDS_0263	NC_005880.2	144155	144443	1158
UAKGERNU_CDS_0264	NC_005880.2	144492	144684	149
UAKGERNU_CDS_0265	NC_005880.2	144670	144766	24
UAKGERNU_CDS_0266	NC_005880.2	144792	144933	6
UAKGERNU_CDS_0267	NC_005880.2	145000	145489	126
UAKGERNU_CDS_0268	NC_005880.2	145647	145815	217
UAKGERNU_CDS_0269	NC_005880.2	145884	146016	557
UAKGERNU_CDS_0270	NC_005880.2	146183	146507	3265
UAKGERNU_CDS_0271	NC_005880.2	146606	146843	1206
UAKGERNU_CDS_0272	NC_005880.2	146922	147393	5654
UAKGERNU_CDS_0273	NC_005880.2	147451	147625	1953
UAKGERNU_CDS_0274	NC_005880.2	147624	147894	2538
UAKGERNU_CDS_0275	NC_005880.2	147978	148200	3082
UAKGERNU_CDS_0276	NC_005880.2	148191	148284	160
