#Feature	Chrom	Start	End	Counts
UAKGERNU_CDS_0077	NC_005880.2	28104	28845	13309
UAKGERNU_CDS_0078	NC_005880.2	28896	29511	9786
UAKGERNU_CDS_0079	NC_005880.2	29526	29952	4787
UAKGERNU_CDS_0080	NC_005880.2	29941	30133	1340
UAKGERNU_CDS_0081	NC_005880.2	30155	30797	4764
UAKGERNU_CDS_0082	NC_005880.2	30786	31017	2470
UAKGERNU_CDS_0083	NC_005880.2	31019	31247	1854
UAKGERNU_CDS_0084	NC_005880.2	31356	32049	5568
UAKGERNU_CDS_0085	NC_005880.2	32235	32871	2176
UAKGERNU_CDS_0086	NC_005880.2	32937	33729	14428
UAKGERNU_CDS_0087	NC_005880.2	33728	34037	3845
UAKGERNU_CDS_0088	NC_005880.2	34149	34779	19064
UAKGERNU_CDS_0089	NC_005880.2	35014	35104	1811
UAKGERNU_CDS_0090	NC_005880.2	35049	35550	4820
UAKGERNU_CDS_0091	NC_005880.2	35642	35744	2427
UAKGERNU_CDS_0092	NC_005880.2	35709	36513	34984
UAKGERNU_CDS_0093	NC_005880.2	36512	37016	19214
UAKGERNU_CDS_0094	NC_005880.2	37100	37286	5039
UAKGERNU_CDS_0095	NC_005880.2	37348	37477	12340
UAKGERNU_CDS_0096	NC_005880.2	37687	37792	19414
UAKGERNU_CDS_0097	NC_005880.2	37961	38084	63578
UAKGERNU_CDS_0098	NC_005880.2	38474	38582	28823
UAKGERNU_CDS_0099	NC_005880.2	38582	38753	316
UAKGERNU_CDS_0100	NC_005880.2	38832	39051	542
UAKGERNU_CDS_0101	NC_005880.2	39164	39305	14
UAKGERNU_CDS_0102	NC_005880.2	39528	39738	3988
UAKGERNU_CDS_0103	NC_005880.2	39750	40083	6139
UAKGERNU_CDS_0104	NC_005880.2	40095	40422	3838
UAKGERNU_CDS_0105	NC_005880.2	40454	40721	1086
UAKGERNU_CDS_0106	NC_005880.2	40815	40908	1068
UAKGERNU_CDS_0107	NC_005880.2	40981	41248	4799
UAKGERNU_CDS_0108	NC_005880.2	41225	41504	6654
UAKGERNU_CDS_0109	NC_005880.2	41584	41911	7975
UAKGERNU_CDS_0110	NC_005880.2	41925	43743	47918
UAKGERNU_CDS_0111	NC_005880.2	43735	44557	33565
UAKGERNU_CDS_0112	NC_005880.2	44627	44717	2450
UAKGERNU_CDS_0113	NC_005880.2	44713	45193	17775
UAKGERNU_CDS_0114	NC_005880.2	45285	46428	50707
UAKGERNU_CDS_0115	NC_005880.2	46512	46854	1947
UAKGERNU_CDS_0116	NC_005880.2	46931	47243	5759
UAKGERNU_CDS_0117	NC_005880.2	47246	48938	37907
UAKGERNU_CDS_0118	NC_005880.2	49164	49905	64238
UAKGERNU_CDS_0119	NC_005880.2	49923	50874	120697
UAKGERNU_CDS_0120	NC_005880.2	50989	52381	444730
UAKGERNU_CDS_0121	NC_005880.2	52472	52769	4957
UAKGERNU_CDS_0122	NC_005880.2	52781	53690	22704
UAKGERNU_CDS_0123	NC_005880.2	53703	54582	18932
UAKGERNU_CDS_0124	NC_005880.2	54581	55202	14181
UAKGERNU_CDS_0125	NC_005880.2	55220	56057	53443
UAKGERNU_CDS_0126	NC_005880.2	56058	56274	19183
UAKGERNU_CDS_0127	NC_005880.2	56300	58064	253066
UAKGERNU_CDS_0128	NC_005880.2	58136	58565	69567
UAKGERNU_CDS_0129	NC_005880.2	58661	58802	117
UAKGERNU_CDS_0130	NC_005880.2	58844	59303	1098
UAKGERNU_CDS_0131	NC_005880.2	59315	59510	525
UAKGERNU_CDS_0132	NC_005880.2	59591	59903	3451
UAKGERNU_CDS_0133	NC_005880.2	60034	60493	19879
UAKGERNU_CDS_0134	NC_005880.2	60536	61073	34865
UAKGERNU_CDS_0135	NC_005880.2	61125	65184	70668
UAKGERNU_CDS_0136	NC_005880.2	65262	67689	15319
UAKGERNU_CDS_0137	NC_005880.2	67702	68590	6733
UAKGERNU_CDS_0138	NC_005880.2	68589	71136	22766
UAKGERNU_CDS_0139	NC_005880.2	71242	72034	6184
UAKGERNU_CDS_0140	NC_005880.2	72033	72558	4085
UAKGERNU_CDS_0141	NC_005880.2	72557	73262	6772
UAKGERNU_CDS_0142	NC_005880.2	73276	74323	10335
UAKGERNU_CDS_0143	NC_005880.2	74343	77403	32024
UAKGERNU_CDS_0144	NC_005880.2	77513	78035	16665
UAKGERNU_CDS_0145	NC_005880.2	78055	81514	137743
UAKGERNU_CDS_0146	NC_005880.2	81562	81721	3050
UAKGERNU_CDS_0147	NC_005880.2	81721	83644	35132
UAKGERNU_CDS_0148	NC_005880.2	83666	84041	9203
UAKGERNU_CDS_0149	NC_005880.2	84047	85424	32612
UAKGERNU_CDS_0150	NC_005880.2	85515	87264	30865
UAKGERNU_CDS_0151	NC_005880.2	87275	88889	23344
UAKGERNU_CDS_0152	NC_005880.2	88881	90324	30773
UAKGERNU_CDS_0153	NC_005880.2	90402	91440	4670
UAKGERNU_CDS_0154	NC_005880.2	91439	91817	1884
UAKGERNU_CDS_0155	NC_005880.2	91816	93736	10531
UAKGERNU_CDS_0156	NC_005880.2	93735	94332	3413
UAKGERNU_CDS_0157	NC_005880.2	94346	95414	5165
UAKGERNU_CDS_0158	NC_005880.2	95480	95819	7340
UAKGERNU_CDS_0159	NC_005880.2	95818	96271	17940
UAKGERNU_CDS_0160	NC_005880.2	96257	96866	18996
UAKGERNU_CDS_0161	NC_005880.2	96882	97275	8593
UAKGERNU_CDS_0162	NC_005880.2	97289	99404	40012
UAKGERNU_CDS_0163	NC_005880.2	99417	100467	21712
UAKGERNU_CDS_0164	NC_005880.2	100484	100814	9490
UAKGERNU_CDS_0165	NC_005880.2	100797	101118	13944
UAKGERNU_CDS_0166	NC_005880.2	101146	101254	594
UAKGERNU_CDS_0167	NC_005880.2	101324	101921	6375
UAKGERNU_CDS_0168	NC_005880.2	101930	102236	4998
UAKGERNU_CDS_0169	NC_005880.2	102311	103184	4548
UAKGERNU_CDS_0170	NC_005880.2	103349	103862	5793
UAKGERNU_CDS_0171	NC_005880.2	103997	105341	8561
UAKGERNU_CDS_0172	NC_005880.2	105406	105502	1272
UAKGERNU_CDS_0173	NC_005880.2	105608	106316	3998
UAKGERNU_CDS_0174	NC_005880.2	106376	106481	475
UAKGERNU_CDS_0175	NC_005880.2	106549	107410	6545
UAKGERNU_CDS_0176	NC_005880.2	107478	107721	8045
UAKGERNU_CDS_0177	NC_005880.2	107737	108220	8304
UAKGERNU_CDS_0178	NC_005880.2	108306	109578	52188
UAKGERNU_CDS_0179	NC_005880.2	109637	110894	30701
UAKGERNU_CDS_0180	NC_005880.2	110897	111251	7501
UAKGERNU_CDS_0181	NC_005880.2	111237	111900	14280
UAKGERNU_CDS_0182	NC_005880.2	111905	112004	859
UAKGERNU_CDS_0183	NC_005880.2	112027	112660	29822
UAKGERNU_CDS_0184	NC_005880.2	112673	113195	30060
UAKGERNU_CDS_0185	NC_005880.2	113209	113437	14855
UAKGERNU_CDS_0186	NC_005880.2	113532	113793	3383
UAKGERNU_CDS_0187	NC_005880.2	113796	114552	7924
UAKGERNU_CDS_0188	NC_005880.2	114544	115795	24267
UAKGERNU_CDS_0189	NC_005880.2	115808	116177	8037
UAKGERNU_CDS_0190	NC_005880.2	116163	116475	9590
UAKGERNU_CDS_0191	NC_005880.2	116538	117075	3097
UAKGERNU_CDS_0192	NC_005880.2	117067	117835	6012
UAKGERNU_CDS_0193	NC_005880.2	117812	118259	3554
UAKGERNU_CDS_0194	NC_005880.2	118258	119122	8611
UAKGERNU_CDS_0195	NC_005880.2	119493	120225	8005
UAKGERNU_CDS_0196	NC_005880.2	120242	120701	7243
UAKGERNU_CDS_0197	NC_005880.2	120765	121209	10943
UAKGERNU_CDS_0198	NC_005880.2	121225	121930	15445
UAKGERNU_CDS_0199	NC_005880.2	121991	122390	5618
UAKGERNU_CDS_0200	NC_005880.2	122536	122779	2128
UAKGERNU_CDS_0201	NC_005880.2	122783	123341	3642
UAKGERNU_CDS_0202	NC_005880.2	123376	123553	3406
UAKGERNU_CDS_0203	NC_005880.2	123542	124076	7438
UAKGERNU_CDS_0204	NC_005880.2	124090	124339	4104
UAKGERNU_CDS_0205	NC_005880.2	124350	124527	1600
UAKGERNU_CDS_0206	NC_005880.2	124519	124816	915
UAKGERNU_CDS_0207	NC_005880.2	124854	125046	894
UAKGERNU_CDS_0208	NC_005880.2	125058	125427	2518
UAKGERNU_CDS_0209	NC_005880.2	125439	125787	3437
UAKGERNU_CDS_0210	NC_005880.2	125792	126065	1632
UAKGERNU_CDS_0211	NC_005880.2	126134	126440	1550
UAKGERNU_CDS_0212	NC_005880.2	126454	126805	2653
UAKGERNU_CDS_0213	NC_005880.2	126804	127407	5108
UAKGERNU_CDS_0214	NC_005880.2	127420	127600	1919
UAKGERNU_CDS_0215	NC_005880.2	127728	127827	1127
UAKGERNU_CDS_0216	NC_005880.2	127826	128228	2964
UAKGERNU_CDS_0217	NC_005880.2	128229	128523	6201
UAKGERNU_CDS_0218	NC_005880.2	128539	128827	6388
UAKGERNU_CDS_0219	NC_005880.2	128837	128954	4126
UAKGERNU_CDS_0220	NC_005880.2	128943	129207	6940
UAKGERNU_CDS_0221	NC_005880.2	129283	129589	446
UAKGERNU_CDS_0222	NC_005880.2	129588	129960	861
UAKGERNU_CDS_0223	NC_005880.2	129997	130234	470
UAKGERNU_CDS_0224	NC_005880.2	130230	130758	1207
UAKGERNU_CDS_0225	NC_005880.2	130738	131059	760
UAKGERNU_CDS_0226	NC_005880.2	131058	131289	510
UAKGERNU_CDS_0227	NC_005880.2	131341	131521	807
UAKGERNU_CDS_0228	NC_005880.2	131535	131799	3058
UAKGERNU_CDS_0229	NC_005880.2	131801	132119	3090
UAKGERNU_CDS_0230	NC_005880.2	132119	132800	5204
UAKGERNU_CDS_0231	NC_005880.2	132888	133047	575
UAKGERNU_CDS_0232	NC_005880.2	133081	133282	1570
UAKGERNU_CDS_0233	NC_005880.2	133282	133573	2198
UAKGERNU_CDS_0234	NC_005880.2	133664	133973	918
UAKGERNU_CDS_0235	NC_005880.2	133969	134878	3811
UAKGERNU_CDS_0236	NC_005880.2	134895	136365	15472
UAKGERNU_CDS_0237	NC_005880.2	136443	136689	180
UAKGERNU_CDS_0238	NC_005880.2	136705	137101	707
UAKGERNU_CDS_0239	NC_005880.2	137097	137349	494
UAKGERNU_CDS_0240	NC_005880.2	137413	137710	266
UAKGERNU_CDS_0241	NC_005880.2	137713	138025	449
UAKGERNU_CDS_0242	NC_005880.2	138030	138330	234
UAKGERNU_CDS_0243	NC_005880.2	138408	138636	339
UAKGERNU_CDS_0244	NC_005880.2	138663	138858	232
UAKGERNU_CDS_0245	NC_005880.2	138876	139230	792
UAKGERNU_CDS_0246	NC_005880.2	139248	139635	987
UAKGERNU_CDS_0247	NC_005880.2	139760	139937	280
UAKGERNU_CDS_0248	NC_005880.2	139915	140011	87
UAKGERNU_CDS_0249	NC_005880.2	140104	140212	82
UAKGERNU_CDS_0250	NC_005880.2	140316	140616	846
UAKGERNU_CDS_0251	NC_005880.2	140631	140817	594
UAKGERNU_CDS_0252	NC_005880.2	140923	141211	714
UAKGERNU_CDS_0253	NC_005880.2	141210	141537	1286
UAKGERNU_CDS_0254	NC_005880.2	141552	141846	1033
UAKGERNU_CDS_0255	NC_005880.2	141849	142107	838
UAKGERNU_CDS_0256	NC_005880.2	142184	142424	1070
UAKGERNU_CDS_0257	NC_005880.2	142434	142782	905
UAKGERNU_CDS_0258	NC_005880.2	142992	143331	66
UAKGERNU_CDS_0259	NC_005880.2	143309	143468	22
UAKGERNU_CDS_0260	NC_005880.2	143481	143595	2
UAKGERNU_CDS_0261	NC_005880.2	143641	143950	454
UAKGERNU_CDS_0262	NC_005880.2	143968	144103	168
UAKGERNU_CDS_0263	NC_005880.2	144155	144443	1080
UAKGERNU_CDS_0264	NC_005880.2	144492	144684	107
UAKGERNU_CDS_0265	NC_005880.2	144670	144766	13
UAKGERNU_CDS_0266	NC_005880.2	144792	144933	2
UAKGERNU_CDS_0267	NC_005880.2	145000	145489	188
UAKGERNU_CDS_0268	NC_005880.2	145647	145815	337
UAKGERNU_CDS_0269	NC_005880.2	145884	146016	657
UAKGERNU_CDS_0270	NC_005880.2	146183	146507	3672
UAKGERNU_CDS_0271	NC_005880.2	146606	146843	2159
UAKGERNU_CDS_0272	NC_005880.2	146922	147393	6063
UAKGERNU_CDS_0273	NC_005880.2	147451	147625	2627
UAKGERNU_CDS_0274	NC_005880.2	147624	147894	2802
UAKGERNU_CDS_0275	NC_005880.2	147978	148200	2799
UAKGERNU_CDS_0276	NC_005880.2	148191	148284	101
