#Feature	Chrom	Start	End	Counts
UAKGERNU_CDS_0041	NC_005880.2	12706	13261	4214
UAKGERNU_CDS_0042	NC_005880.2	13276	13594	1794
UAKGERNU_CDS_0043	NC_005880.2	13662	13776	26545
UAKGERNU_CDS_0044	NC_005880.2	13784	13961	25426
UAKGERNU_CDS_0045	NC_005880.2	13957	14086	16267
UAKGERNU_CDS_0046	NC_005880.2	14163	14364	8370
UAKGERNU_CDS_0047	NC_005880.2	14363	14465	12259
UAKGERNU_CDS_0048	NC_005880.2	14579	15128	3214
UAKGERNU_CDS_0049	NC_005880.2	15131	15350	1403
UAKGERNU_CDS_0050	NC_005880.2	15350	15545	1824
UAKGERNU_CDS_0051	NC_005880.2	15534	16272	3531
UAKGERNU_CDS_0052	NC_005880.2	16334	16439	543
UAKGERNU_CDS_0053	NC_005880.2	16450	16690	1150
UAKGERNU_CDS_0054	NC_005880.2	16691	17081	1499
UAKGERNU_CDS_0055	NC_005880.2	17179	17353	748
UAKGERNU_CDS_0056	NC_005880.2	17393	17876	641
UAKGERNU_CDS_0057	NC_005880.2	17925	18468	12074
UAKGERNU_CDS_0058	NC_005880.2	18467	19001	9519
UAKGERNU_CDS_0059	NC_005880.2	19003	19168	1975
UAKGERNU_CDS_0060	NC_005880.2	19170	19446	2159
UAKGERNU_CDS_0061	NC_005880.2	19445	20291	5937
UAKGERNU_CDS_0062	NC_005880.2	20302	21187	9282
UAKGERNU_CDS_0063	NC_005880.2	21155	21422	2745
UAKGERNU_CDS_0064	NC_005880.2	21437	21545	41
UAKGERNU_CDS_0065	NC_005880.2	21575	21902	6064
UAKGERNU_CDS_0066	NC_005880.2	21894	22311	6732
UAKGERNU_CDS_0067	NC_005880.2	22444	22747	16994
UAKGERNU_CDS_0068	NC_005880.2	22746	22935	5257
UAKGERNU_CDS_0069	NC_005880.2	22978	23140	2022
UAKGERNU_CDS_0070	NC_005880.2	23139	25188	11160
UAKGERNU_CDS_0071	NC_005880.2	25265	25529	5074
UAKGERNU_CDS_0072	NC_005880.2	25545	25719	4392
UAKGERNU_CDS_0073	NC_005880.2	25725	26304	6033
UAKGERNU_CDS_0074	NC_005880.2	26296	26923	7297
UAKGERNU_CDS_0075	NC_005880.2	26915	27812	6562
UAKGERNU_CDS_0076	NC_005880.2	27811	28036	664
UAKGERNU_CDS_0077	NC_005880.2	28104	28845	15746
UAKGERNU_CDS_0078	NC_005880.2	28896	29511	12386
UAKGERNU_CDS_0079	NC_005880.2	29526	29952	6183
UAKGERNU_CDS_0080	NC_005880.2	29941	30133	1733
UAKGERNU_CDS_0081	NC_005880.2	30155	30797	6221
UAKGERNU_CDS_0082	NC_005880.2	30786	31017	3208
UAKGERNU_CDS_0083	NC_005880.2	31019	31247	2691
UAKGERNU_CDS_0084	NC_005880.2	31356	32049	5347
UAKGERNU_CDS_0085	NC_005880.2	32235	32871	3637
UAKGERNU_CDS_0086	NC_005880.2	32937	33729	20125
UAKGERNU_CDS_0087	NC_005880.2	33728	34037	6002
UAKGERNU_CDS_0088	NC_005880.2	34149	34779	6198
UAKGERNU_CDS_0089	NC_005880.2	35014	35104	1121
UAKGERNU_CDS_0090	NC_005880.2	35049	35550	2840
UAKGERNU_CDS_0091	NC_005880.2	35642	35744	476
UAKGERNU_CDS_0092	NC_005880.2	35709	36513	6145
UAKGERNU_CDS_0093	NC_005880.2	36512	37016	3709
UAKGERNU_CDS_0094	NC_005880.2	37100	37286	5944
UAKGERNU_CDS_0095	NC_005880.2	37348	37477	9414
UAKGERNU_CDS_0096	NC_005880.2	37687	37792	6509
UAKGERNU_CDS_0097	NC_005880.2	37961	38084	33754
UAKGERNU_CDS_0098	NC_005880.2	38474	38582	17399
UAKGERNU_CDS_0099	NC_005880.2	38582	38753	500
UAKGERNU_CDS_0100	NC_005880.2	38832	39051	840
UAKGERNU_CDS_0101	NC_005880.2	39164	39305	1
UAKGERNU_CDS_0102	NC_005880.2	39528	39738	667
UAKGERNU_CDS_0103	NC_005880.2	39750	40083	1051
UAKGERNU_CDS_0104	NC_005880.2	40095	40422	683
UAKGERNU_CDS_0105	NC_005880.2	40454	40721	615
UAKGERNU_CDS_0106	NC_005880.2	40815	40908	653
UAKGERNU_CDS_0107	NC_005880.2	40981	41248	2109
UAKGERNU_CDS_0108	NC_005880.2	41225	41504	2707
UAKGERNU_CDS_0109	NC_005880.2	41584	41911	3301
UAKGERNU_CDS_0110	NC_005880.2	41925	43743	18138
UAKGERNU_CDS_0111	NC_005880.2	43735	44557	20835
UAKGERNU_CDS_0112	NC_005880.2	44627	44717	1664
UAKGERNU_CDS_0113	NC_005880.2	44713	45193	11201
UAKGERNU_CDS_0114	NC_005880.2	45285	46428	30270
UAKGERNU_CDS_0115	NC_005880.2	46512	46854	681
UAKGERNU_CDS_0116	NC_005880.2	46931	47243	2364
UAKGERNU_CDS_0117	NC_005880.2	47246	48938	14836
UAKGERNU_CDS_0118	NC_005880.2	49164	49905	20412
UAKGERNU_CDS_0119	NC_005880.2	49923	50874	33976
UAKGERNU_CDS_0120	NC_005880.2	50989	52381	100845
UAKGERNU_CDS_0121	NC_005880.2	52472	52769	1227
UAKGERNU_CDS_0122	NC_005880.2	52781	53690	5753
UAKGERNU_CDS_0123	NC_005880.2	53703	54582	4579
UAKGERNU_CDS_0124	NC_005880.2	54581	55202	3626
UAKGERNU_CDS_0125	NC_005880.2	55220	56057	11922
UAKGERNU_CDS_0126	NC_005880.2	56058	56274	3582
UAKGERNU_CDS_0127	NC_005880.2	56300	58064	39709
UAKGERNU_CDS_0128	NC_005880.2	58136	58565	10246
UAKGERNU_CDS_0129	NC_005880.2	58661	58802	154
UAKGERNU_CDS_0130	NC_005880.2	58844	59303	1758
UAKGERNU_CDS_0131	NC_005880.2	59315	59510	833
UAKGERNU_CDS_0132	NC_005880.2	59591	59903	6212
UAKGERNU_CDS_0133	NC_005880.2	60034	60493	7154
UAKGERNU_CDS_0134	NC_005880.2	60536	61073	11736
UAKGERNU_CDS_0135	NC_005880.2	61125	65184	18068
UAKGERNU_CDS_0136	NC_005880.2	65262	67689	6709
UAKGERNU_CDS_0137	NC_005880.2	67702	68590	3225
UAKGERNU_CDS_0138	NC_005880.2	68589	71136	10079
UAKGERNU_CDS_0139	NC_005880.2	71242	72034	2747
UAKGERNU_CDS_0140	NC_005880.2	72033	72558	1769
UAKGERNU_CDS_0141	NC_005880.2	72557	73262	2751
UAKGERNU_CDS_0142	NC_005880.2	73276	74323	4428
UAKGERNU_CDS_0143	NC_005880.2	74343	77403	16277
UAKGERNU_CDS_0144	NC_005880.2	77513	78035	9495
UAKGERNU_CDS_0145	NC_005880.2	78055	81514	74506
UAKGERNU_CDS_0146	NC_005880.2	81562	81721	1413
UAKGERNU_CDS_0147	NC_005880.2	81721	83644	15859
UAKGERNU_CDS_0148	NC_005880.2	83666	84041	4334
UAKGERNU_CDS_0149	NC_005880.2	84047	85424	16297
UAKGERNU_CDS_0150	NC_005880.2	85515	87264	18950
UAKGERNU_CDS_0151	NC_005880.2	87275	88889	13895
UAKGERNU_CDS_0152	NC_005880.2	88881	90324	20325
UAKGERNU_CDS_0153	NC_005880.2	90402	91440	5764
UAKGERNU_CDS_0154	NC_005880.2	91439	91817	2273
UAKGERNU_CDS_0155	NC_005880.2	91816	93736	11562
UAKGERNU_CDS_0156	NC_005880.2	93735	94332	4216
UAKGERNU_CDS_0157	NC_005880.2	94346	95414	6748
UAKGERNU_CDS_0158	NC_005880.2	95480	95819	6980
UAKGERNU_CDS_0159	NC_005880.2	95818	96271	16816
UAKGERNU_CDS_0160	NC_005880.2	96257	96866	17100
UAKGERNU_CDS_0161	NC_005880.2	96882	97275	6410
UAKGERNU_CDS_0162	NC_005880.2	97289	99404	26873
UAKGERNU_CDS_0163	NC_005880.2	99417	100467	13930
UAKGERNU_CDS_0164	NC_005880.2	100484	100814	6327
UAKGERNU_CDS_0165	NC_005880.2	100797	101118	9711
UAKGERNU_CDS_0166	NC_005880.2	101146	101254	492
UAKGERNU_CDS_0167	NC_005880.2	101324	101921	4843
UAKGERNU_CDS_0168	NC_005880.2	101930	102236	3434
UAKGERNU_CDS_0169	NC_005880.2	102311	103184	6255
UAKGERNU_CDS_0170	NC_005880.2	103349	103862	8182
UAKGERNU_CDS_0171	NC_005880.2	103997	105341	9975
UAKGERNU_CDS_0172	NC_005880.2	105406	105502	1866
UAKGERNU_CDS_0173	NC_005880.2	105608	106316	6249
UAKGERNU_CDS_0174	NC_005880.2	106376	106481	551
UAKGERNU_CDS_0175	NC_005880.2	106549	107410	8151
UAKGERNU_CDS_0176	NC_005880.2	107478	107721	9147
UAKGERNU_CDS_0177	NC_005880.2	107737	108220	10985
UAKGERNU_CDS_0178	NC_005880.2	108306	109578	61561
UAKGERNU_CDS_0179	NC_005880.2	109637	110894	29138
UAKGERNU_CDS_0180	NC_005880.2	110897	111251	6997
UAKGERNU_CDS_0181	NC_005880.2	111237	111900	13387
UAKGERNU_CDS_0182	NC_005880.2	111905	112004	565
UAKGERNU_CDS_0183	NC_005880.2	112027	112660	3181
UAKGERNU_CDS_0184	NC_005880.2	112673	113195	3128
UAKGERNU_CDS_0185	NC_005880.2	113209	113437	1578
UAKGERNU_CDS_0186	NC_005880.2	113532	113793	4381
UAKGERNU_CDS_0187	NC_005880.2	113796	114552	9264
UAKGERNU_CDS_0188	NC_005880.2	114544	115795	24686
UAKGERNU_CDS_0189	NC_005880.2	115808	116177	8157
UAKGERNU_CDS_0190	NC_005880.2	116163	116475	10016
UAKGERNU_CDS_0191	NC_005880.2	116538	117075	2684
UAKGERNU_CDS_0192	NC_005880.2	117067	117835	5046
UAKGERNU_CDS_0193	NC_005880.2	117812	118259	3090
UAKGERNU_CDS_0194	NC_005880.2	118258	119122	7323
UAKGERNU_CDS_0195	NC_005880.2	119493	120225	4283
UAKGERNU_CDS_0196	NC_005880.2	120242	120701	3814
UAKGERNU_CDS_0197	NC_005880.2	120765	121209	10284
UAKGERNU_CDS_0198	NC_005880.2	121225	121930	15489
UAKGERNU_CDS_0199	NC_005880.2	121991	122390	2445
UAKGERNU_CDS_0200	NC_005880.2	122536	122779	2086
UAKGERNU_CDS_0201	NC_005880.2	122783	123341	3743
UAKGERNU_CDS_0202	NC_005880.2	123376	123553	4034
UAKGERNU_CDS_0203	NC_005880.2	123542	124076	9451
UAKGERNU_CDS_0204	NC_005880.2	124090	124339	5760
UAKGERNU_CDS_0205	NC_005880.2	124350	124527	2218
UAKGERNU_CDS_0206	NC_005880.2	124519	124816	904
UAKGERNU_CDS_0207	NC_005880.2	124854	125046	1125
UAKGERNU_CDS_0208	NC_005880.2	125058	125427	3105
UAKGERNU_CDS_0209	NC_005880.2	125439	125787	3998
UAKGERNU_CDS_0210	NC_005880.2	125792	126065	2189
UAKGERNU_CDS_0211	NC_005880.2	126134	126440	2204
UAKGERNU_CDS_0212	NC_005880.2	126454	126805	3799
UAKGERNU_CDS_0213	NC_005880.2	126804	127407	7290
UAKGERNU_CDS_0214	NC_005880.2	127420	127600	2707
UAKGERNU_CDS_0215	NC_005880.2	127728	127827	1510
UAKGERNU_CDS_0216	NC_005880.2	127826	128228	3574
UAKGERNU_CDS_0217	NC_005880.2	128229	128523	6636
UAKGERNU_CDS_0218	NC_005880.2	128539	128827	7603
UAKGERNU_CDS_0219	NC_005880.2	128837	128954	4561
UAKGERNU_CDS_0220	NC_005880.2	128943	129207	9662
UAKGERNU_CDS_0221	NC_005880.2	129283	129589	803
UAKGERNU_CDS_0222	NC_005880.2	129588	129960	1480
UAKGERNU_CDS_0223	NC_005880.2	129997	130234	764
UAKGERNU_CDS_0224	NC_005880.2	130230	130758	1779
UAKGERNU_CDS_0225	NC_005880.2	130738	131059	1085
UAKGERNU_CDS_0226	NC_005880.2	131058	131289	778
UAKGERNU_CDS_0227	NC_005880.2	131341	131521	1229
UAKGERNU_CDS_0228	NC_005880.2	131535	131799	4428
UAKGERNU_CDS_0229	NC_005880.2	131801	132119	4654
UAKGERNU_CDS_0230	NC_005880.2	132119	132800	8242
UAKGERNU_CDS_0231	NC_005880.2	132888	133047	846
UAKGERNU_CDS_0232	NC_005880.2	133081	133282	2096
UAKGERNU_CDS_0233	NC_005880.2	133282	133573	3254
UAKGERNU_CDS_0234	NC_005880.2	133664	133973	1369
UAKGERNU_CDS_0235	NC_005880.2	133969	134878	5544
UAKGERNU_CDS_0236	NC_005880.2	134895	136365	20870
UAKGERNU_CDS_0237	NC_005880.2	136443	136689	260
UAKGERNU_CDS_0238	NC_005880.2	136705	137101	888
UAKGERNU_CDS_0239	NC_005880.2	137097	137349	688
UAKGERNU_CDS_0240	NC_005880.2	137413	137710	334
UAKGERNU_CDS_0241	NC_005880.2	137713	138025	608
UAKGERNU_CDS_0242	NC_005880.2	138030	138330	332
UAKGERNU_CDS_0243	NC_005880.2	138408	138636	427
UAKGERNU_CDS_0244	NC_005880.2	138663	138858	373
UAKGERNU_CDS_0245	NC_005880.2	138876	139230	977
UAKGERNU_CDS_0246	NC_005880.2	139248	139635	1133
UAKGERNU_CDS_0247	NC_005880.2	139760	139937	460
UAKGERNU_CDS_0248	NC_005880.2	139915	140011	135
UAKGERNU_CDS_0249	NC_005880.2	140104	140212	141
UAKGERNU_CDS_0250	NC_005880.2	140316	140616	1345
UAKGERNU_CDS_0251	NC_005880.2	140631	140817	994
UAKGERNU_CDS_0252	NC_005880.2	140923	141211	1084
UAKGERNU_CDS_0253	NC_005880.2	141210	141537	1865
UAKGERNU_CDS_0254	NC_005880.2	141552	141846	1471
UAKGERNU_CDS_0255	NC_005880.2	141849	142107	1118
UAKGERNU_CDS_0256	NC_005880.2	142184	142424	1364
UAKGERNU_CDS_0257	NC_005880.2	142434	142782	1366
UAKGERNU_CDS_0258	NC_005880.2	142992	143331	100
UAKGERNU_CDS_0259	NC_005880.2	143309	143468	30
UAKGERNU_CDS_0260	NC_005880.2	143481	143595	9
UAKGERNU_CDS_0261	NC_005880.2	143641	143950	690
UAKGERNU_CDS_0262	NC_005880.2	143968	144103	263
UAKGERNU_CDS_0263	NC_005880.2	144155	144443	1956
UAKGERNU_CDS_0264	NC_005880.2	144492	144684	274
UAKGERNU_CDS_0265	NC_005880.2	144670	144766	29
UAKGERNU_CDS_0266	NC_005880.2	144792	144933	4
UAKGERNU_CDS_0267	NC_005880.2	145000	145489	163
UAKGERNU_CDS_0268	NC_005880.2	145647	145815	438
UAKGERNU_CDS_0269	NC_005880.2	145884	146016	1052
UAKGERNU_CDS_0270	NC_005880.2	146183	146507	5870
UAKGERNU_CDS_0271	NC_005880.2	146606	146843	2361
UAKGERNU_CDS_0272	NC_005880.2	146922	147393	7353
UAKGERNU_CDS_0273	NC_005880.2	147451	147625	3087
UAKGERNU_CDS_0274	NC_005880.2	147624	147894	3563
UAKGERNU_CDS_0275	NC_005880.2	147978	148200	3636
UAKGERNU_CDS_0276	NC_005880.2	148191	148284	153
