#Feature	Chrom	Start	End	Counts
UAKGERNU_CDS_0074	NC_005880.2	26296	26923	7274
UAKGERNU_CDS_0075	NC_005880.2	26915	27812	6879
UAKGERNU_CDS_0076	NC_005880.2	27811	28036	681
UAKGERNU_CDS_0077	NC_005880.2	28104	28845	12517
UAKGERNU_CDS_0078	NC_005880.2	28896	29511	11099
UAKGERNU_CDS_0079	NC_005880.2	29526	29952	6032
UAKGERNU_CDS_0080	NC_005880.2	29941	30133	1827
UAKGERNU_CDS_0081	NC_005880.2	30155	30797	6021
UAKGERNU_CDS_0082	NC_005880.2	30786	31017	2991
UAKGERNU_CDS_0083	NC_005880.2	31019	31247	2458
UAKGERNU_CDS_0084	NC_005880.2	31356	32049	2622
UAKGERNU_CDS_0085	NC_005880.2	32235	32871	3480
UAKGERNU_CDS_0086	NC_005880.2	32937	33729	17264
UAKGERNU_CDS_0087	NC_005880.2	33728	34037	5147
UAKGERNU_CDS_0088	NC_005880.2	34149	34779	3003
UAKGERNU_CDS_0089	NC_005880.2	35014	35104	683
UAKGERNU_CDS_0090	NC_005880.2	35049	35550	1580
UAKGERNU_CDS_0091	NC_005880.2	35642	35744	53
UAKGERNU_CDS_0092	NC_005880.2	35709	36513	435
UAKGERNU_CDS_0093	NC_005880.2	36512	37016	343
UAKGERNU_CDS_0094	NC_005880.2	37100	37286	2596
UAKGERNU_CDS_0095	NC_005880.2	37348	37477	3299
UAKGERNU_CDS_0096	NC_005880.2	37687	37792	1545
UAKGERNU_CDS_0097	NC_005880.2	37961	38084	5578
UAKGERNU_CDS_0098	NC_005880.2	38474	38582	3252
UAKGERNU_CDS_0099	NC_005880.2	38582	38753	386
UAKGERNU_CDS_0100	NC_005880.2	38832	39051	753
UAKGERNU_CDS_0101	NC_005880.2	39164	39305	0
UAKGERNU_CDS_0102	NC_005880.2	39528	39738	14
UAKGERNU_CDS_0103	NC_005880.2	39750	40083	11
UAKGERNU_CDS_0104	NC_005880.2	40095	40422	5
UAKGERNU_CDS_0105	NC_005880.2	40454	40721	117
UAKGERNU_CDS_0106	NC_005880.2	40815	40908	132
UAKGERNU_CDS_0107	NC_005880.2	40981	41248	385
UAKGERNU_CDS_0108	NC_005880.2	41225	41504	545
UAKGERNU_CDS_0109	NC_005880.2	41584	41911	526
UAKGERNU_CDS_0110	NC_005880.2	41925	43743	2422
UAKGERNU_CDS_0111	NC_005880.2	43735	44557	7426
UAKGERNU_CDS_0112	NC_005880.2	44627	44717	754
UAKGERNU_CDS_0113	NC_005880.2	44713	45193	4240
UAKGERNU_CDS_0114	NC_005880.2	45285	46428	10536
UAKGERNU_CDS_0115	NC_005880.2	46512	46854	108
UAKGERNU_CDS_0116	NC_005880.2	46931	47243	485
UAKGERNU_CDS_0117	NC_005880.2	47246	48938	2395
UAKGERNU_CDS_0118	NC_005880.2	49164	49905	2064
UAKGERNU_CDS_0119	NC_005880.2	49923	50874	3149
UAKGERNU_CDS_0120	NC_005880.2	50989	52381	4152
UAKGERNU_CDS_0121	NC_005880.2	52472	52769	154
UAKGERNU_CDS_0122	NC_005880.2	52781	53690	919
UAKGERNU_CDS_0123	NC_005880.2	53703	54582	716
UAKGERNU_CDS_0124	NC_005880.2	54581	55202	529
UAKGERNU_CDS_0125	NC_005880.2	55220	56057	672
UAKGERNU_CDS_0126	NC_005880.2	56058	56274	211
UAKGERNU_CDS_0127	NC_005880.2	56300	58064	2266
UAKGERNU_CDS_0128	NC_005880.2	58136	58565	562
UAKGERNU_CDS_0129	NC_005880.2	58661	58802	123
UAKGERNU_CDS_0130	NC_005880.2	58844	59303	1818
UAKGERNU_CDS_0131	NC_005880.2	59315	59510	827
UAKGERNU_CDS_0132	NC_005880.2	59591	59903	5785
UAKGERNU_CDS_0133	NC_005880.2	60034	60493	920
UAKGERNU_CDS_0134	NC_005880.2	60536	61073	1429
UAKGERNU_CDS_0135	NC_005880.2	61125	65184	3111
UAKGERNU_CDS_0136	NC_005880.2	65262	67689	5248
UAKGERNU_CDS_0137	NC_005880.2	67702	68590	2781
UAKGERNU_CDS_0138	NC_005880.2	68589	71136	9211
UAKGERNU_CDS_0139	NC_005880.2	71242	72034	1298
UAKGERNU_CDS_0140	NC_005880.2	72033	72558	1061
UAKGERNU_CDS_0141	NC_005880.2	72557	73262	1988
UAKGERNU_CDS_0142	NC_005880.2	73276	74323	3440
UAKGERNU_CDS_0143	NC_005880.2	74343	77403	14862
UAKGERNU_CDS_0144	NC_005880.2	77513	78035	7291
UAKGERNU_CDS_0145	NC_005880.2	78055	81514	51158
UAKGERNU_CDS_0146	NC_005880.2	81562	81721	1129
UAKGERNU_CDS_0147	NC_005880.2	81721	83644	11740
UAKGERNU_CDS_0148	NC_005880.2	83666	84041	2793
UAKGERNU_CDS_0149	NC_005880.2	84047	85424	9690
UAKGERNU_CDS_0150	NC_005880.2	85515	87264	12941
UAKGERNU_CDS_0151	NC_005880.2	87275	88889	10087
UAKGERNU_CDS_0152	NC_005880.2	88881	90324	16130
UAKGERNU_CDS_0153	NC_005880.2	90402	91440	7140
UAKGERNU_CDS_0154	NC_005880.2	91439	91817	2933
UAKGERNU_CDS_0155	NC_005880.2	91816	93736	16215
UAKGERNU_CDS_0156	NC_005880.2	93735	94332	5431
UAKGERNU_CDS_0157	NC_005880.2	94346	95414	7984
UAKGERNU_CDS_0158	NC_005880.2	95480	95819	5827
UAKGERNU_CDS_0159	NC_005880.2	95818	96271	13151
UAKGERNU_CDS_0160	NC_005880.2	96257	96866	12998
UAKGERNU_CDS_0161	NC_005880.2	96882	97275	5108
UAKGERNU_CDS_0162	NC_005880.2	97289	99404	23656
UAKGERNU_CDS_0163	NC_005880.2	99417	100467	10479
UAKGERNU_CDS_0164	NC_005880.2	100484	100814	4301
UAKGERNU_CDS_0165	NC_005880.2	100797	101118	5234
UAKGERNU_CDS_0166	NC_005880.2	101146	101254	134
UAKGERNU_CDS_0167	NC_005880.2	101324	101921	1374
UAKGERNU_CDS_0168	NC_005880.2	101930	102236	1005
UAKGERNU_CDS_0169	NC_005880.2	102311	103184	7165
UAKGERNU_CDS_0170	NC_005880.2	103349	103862	7118
UAKGERNU_CDS_0171	NC_005880.2	103997	105341	11901
UAKGERNU_CDS_0172	NC_005880.2	105406	105502	1861
UAKGERNU_CDS_0173	NC_005880.2	105608	106316	6155
UAKGERNU_CDS_0174	NC_005880.2	106376	106481	612
UAKGERNU_CDS_0175	NC_005880.2	106549	107410	9179
UAKGERNU_CDS_0176	NC_005880.2	107478	107721	8314
UAKGERNU_CDS_0177	NC_005880.2	107737	108220	11238
UAKGERNU_CDS_0178	NC_005880.2	108306	109578	50934
UAKGERNU_CDS_0179	NC_005880.2	109637	110894	21266
UAKGERNU_CDS_0180	NC_005880.2	110897	111251	4974
UAKGERNU_CDS_0181	NC_005880.2	111237	111900	8273
UAKGERNU_CDS_0182	NC_005880.2	111905	112004	319
UAKGERNU_CDS_0183	NC_005880.2	112027	112660	825
UAKGERNU_CDS_0184	NC_005880.2	112673	113195	786
UAKGERNU_CDS_0185	NC_005880.2	113209	113437	328
UAKGERNU_CDS_0186	NC_005880.2	113532	113793	4697
UAKGERNU_CDS_0187	NC_005880.2	113796	114552	9497
UAKGERNU_CDS_0188	NC_005880.2	114544	115795	22538
UAKGERNU_CDS_0189	NC_005880.2	115808	116177	6105
UAKGERNU_CDS_0190	NC_005880.2	116163	116475	6804
UAKGERNU_CDS_0191	NC_005880.2	116538	117075	2287
UAKGERNU_CDS_0192	NC_005880.2	117067	117835	4631
UAKGERNU_CDS_0193	NC_005880.2	117812	118259	2897
UAKGERNU_CDS_0194	NC_005880.2	118258	119122	6388
UAKGERNU_CDS_0195	NC_005880.2	119493	120225	3048
UAKGERNU_CDS_0196	NC_005880.2	120242	120701	2822
UAKGERNU_CDS_0197	NC_005880.2	120765	121209	10013
UAKGERNU_CDS_0198	NC_005880.2	121225	121930	14775
UAKGERNU_CDS_0199	NC_005880.2	121991	122390	1709
UAKGERNU_CDS_0200	NC_005880.2	122536	122779	2094
UAKGERNU_CDS_0201	NC_005880.2	122783	123341	3797
UAKGERNU_CDS_0202	NC_005880.2	123376	123553	4425
UAKGERNU_CDS_0203	NC_005880.2	123542	124076	9875
UAKGERNU_CDS_0204	NC_005880.2	124090	124339	4862
UAKGERNU_CDS_0205	NC_005880.2	124350	124527	2074
UAKGERNU_CDS_0206	NC_005880.2	124519	124816	1272
UAKGERNU_CDS_0207	NC_005880.2	124854	125046	1522
UAKGERNU_CDS_0208	NC_005880.2	125058	125427	3961
UAKGERNU_CDS_0209	NC_005880.2	125439	125787	5092
UAKGERNU_CDS_0210	NC_005880.2	125792	126065	2588
UAKGERNU_CDS_0211	NC_005880.2	126134	126440	2647
UAKGERNU_CDS_0212	NC_005880.2	126454	126805	4471
UAKGERNU_CDS_0213	NC_005880.2	126804	127407	8210
UAKGERNU_CDS_0214	NC_005880.2	127420	127600	2794
UAKGERNU_CDS_0215	NC_005880.2	127728	127827	1795
UAKGERNU_CDS_0216	NC_005880.2	127826	128228	5053
UAKGERNU_CDS_0217	NC_005880.2	128229	128523	10265
UAKGERNU_CDS_0218	NC_005880.2	128539	128827	9822
UAKGERNU_CDS_0219	NC_005880.2	128837	128954	5267
UAKGERNU_CDS_0220	NC_005880.2	128943	129207	10052
UAKGERNU_CDS_0221	NC_005880.2	129283	129589	914
UAKGERNU_CDS_0222	NC_005880.2	129588	129960	1501
UAKGERNU_CDS_0223	NC_005880.2	129997	130234	917
UAKGERNU_CDS_0224	NC_005880.2	130230	130758	2336
UAKGERNU_CDS_0225	NC_005880.2	130738	131059	1463
UAKGERNU_CDS_0226	NC_005880.2	131058	131289	1217
UAKGERNU_CDS_0227	NC_005880.2	131341	131521	1582
UAKGERNU_CDS_0228	NC_005880.2	131535	131799	5407
UAKGERNU_CDS_0229	NC_005880.2	131801	132119	5146
UAKGERNU_CDS_0230	NC_005880.2	132119	132800	8133
UAKGERNU_CDS_0231	NC_005880.2	132888	133047	963
UAKGERNU_CDS_0232	NC_005880.2	133081	133282	2509
UAKGERNU_CDS_0233	NC_005880.2	133282	133573	3534
UAKGERNU_CDS_0234	NC_005880.2	133664	133973	1764
UAKGERNU_CDS_0235	NC_005880.2	133969	134878	6895
UAKGERNU_CDS_0236	NC_005880.2	134895	136365	23057
UAKGERNU_CDS_0237	NC_005880.2	136443	136689	405
UAKGERNU_CDS_0238	NC_005880.2	136705	137101	1266
UAKGERNU_CDS_0239	NC_005880.2	137097	137349	908
UAKGERNU_CDS_0240	NC_005880.2	137413	137710	626
UAKGERNU_CDS_0241	NC_005880.2	137713	138025	1007
UAKGERNU_CDS_0242	NC_005880.2	138030	138330	534
UAKGERNU_CDS_0243	NC_005880.2	138408	138636	651
UAKGERNU_CDS_0244	NC_005880.2	138663	138858	540
UAKGERNU_CDS_0245	NC_005880.2	138876	139230	1454
UAKGERNU_CDS_0246	NC_005880.2	139248	139635	1715
UAKGERNU_CDS_0247	NC_005880.2	139760	139937	690
UAKGERNU_CDS_0248	NC_005880.2	139915	140011	231
UAKGERNU_CDS_0249	NC_005880.2	140104	140212	167
UAKGERNU_CDS_0250	NC_005880.2	140316	140616	1753
UAKGERNU_CDS_0251	NC_005880.2	140631	140817	1246
UAKGERNU_CDS_0252	NC_005880.2	140923	141211	1507
UAKGERNU_CDS_0253	NC_005880.2	141210	141537	2460
UAKGERNU_CDS_0254	NC_005880.2	141552	141846	2065
UAKGERNU_CDS_0255	NC_005880.2	141849	142107	1714
UAKGERNU_CDS_0256	NC_005880.2	142184	142424	2237
UAKGERNU_CDS_0257	NC_005880.2	142434	142782	2218
UAKGERNU_CDS_0258	NC_005880.2	142992	143331	129
UAKGERNU_CDS_0259	NC_005880.2	143309	143468	35
UAKGERNU_CDS_0260	NC_005880.2	143481	143595	10
UAKGERNU_CDS_0261	NC_005880.2	143641	143950	562
UAKGERNU_CDS_0262	NC_005880.2	143968	144103	203
UAKGERNU_CDS_0263	NC_005880.2	144155	144443	1647
UAKGERNU_CDS_0264	NC_005880.2	144492	144684	242
UAKGERNU_CDS_0265	NC_005880.2	144670	144766	31
UAKGERNU_CDS_0266	NC_005880.2	144792	144933	6
UAKGERNU_CDS_0267	NC_005880.2	145000	145489	93
UAKGERNU_CDS_0268	NC_005880.2	145647	145815	341
UAKGERNU_CDS_0269	NC_005880.2	145884	146016	899
UAKGERNU_CDS_0270	NC_005880.2	146183	146507	4705
UAKGERNU_CDS_0271	NC_005880.2	146606	146843	2037
UAKGERNU_CDS_0272	NC_005880.2	146922	147393	6523
UAKGERNU_CDS_0273	NC_005880.2	147451	147625	2672
UAKGERNU_CDS_0274	NC_005880.2	147624	147894	3482
UAKGERNU_CDS_0275	NC_005880.2	147978	148200	3436
UAKGERNU_CDS_0276	NC_005880.2	148191	148284	100
