#Feature	Chrom	Start	End	Counts
UAKGERNU_CDS_0055	NC_005880.2	17179	17353	90
UAKGERNU_CDS_0056	NC_005880.2	17393	17876	169
UAKGERNU_CDS_0057	NC_005880.2	17925	18468	5531
UAKGERNU_CDS_0058	NC_005880.2	18467	19001	5736
UAKGERNU_CDS_0059	NC_005880.2	19003	19168	1693
UAKGERNU_CDS_0060	NC_005880.2	19170	19446	2338
UAKGERNU_CDS_0061	NC_005880.2	19445	20291	7525
UAKGERNU_CDS_0062	NC_005880.2	20302	21187	12734
UAKGERNU_CDS_0063	NC_005880.2	21155	21422	4254
UAKGERNU_CDS_0064	NC_005880.2	21437	21545	43
UAKGERNU_CDS_0065	NC_005880.2	21575	21902	1503
UAKGERNU_CDS_0066	NC_005880.2	21894	22311	1952
UAKGERNU_CDS_0067	NC_005880.2	22444	22747	4830
UAKGERNU_CDS_0068	NC_005880.2	22746	22935	1904
UAKGERNU_CDS_0069	NC_005880.2	22978	23140	1614
UAKGERNU_CDS_0070	NC_005880.2	23139	25188	11241
UAKGERNU_CDS_0071	NC_005880.2	25265	25529	1507
UAKGERNU_CDS_0072	NC_005880.2	25545	25719	1417
UAKGERNU_CDS_0073	NC_005880.2	25725	26304	2251
UAKGERNU_CDS_0074	NC_005880.2	26296	26923	4045
UAKGERNU_CDS_0075	NC_005880.2	26915	27812	4641
UAKGERNU_CDS_0076	NC_005880.2	27811	28036	536
UAKGERNU_CDS_0077	NC_005880.2	28104	28845	6367
UAKGERNU_CDS_0078	NC_005880.2	28896	29511	6227
UAKGERNU_CDS_0079	NC_005880.2	29526	29952	3788
UAKGERNU_CDS_0080	NC_005880.2	29941	30133	1184
UAKGERNU_CDS_0081	NC_005880.2	30155	30797	4261
UAKGERNU_CDS_0082	NC_005880.2	30786	31017	2351
UAKGERNU_CDS_0083	NC_005880.2	31019	31247	2127
UAKGERNU_CDS_0084	NC_005880.2	31356	32049	1870
UAKGERNU_CDS_0085	NC_005880.2	32235	32871	3184
UAKGERNU_CDS_0086	NC_005880.2	32937	33729	10505
UAKGERNU_CDS_0087	NC_005880.2	33728	34037	3438
UAKGERNU_CDS_0088	NC_005880.2	34149	34779	2297
UAKGERNU_CDS_0089	NC_005880.2	35014	35104	609
UAKGERNU_CDS_0090	NC_005880.2	35049	35550	1568
UAKGERNU_CDS_0091	NC_005880.2	35642	35744	17
UAKGERNU_CDS_0092	NC_005880.2	35709	36513	142
UAKGERNU_CDS_0093	NC_005880.2	36512	37016	71
UAKGERNU_CDS_0094	NC_005880.2	37100	37286	608
UAKGERNU_CDS_0095	NC_005880.2	37348	37477	734
UAKGERNU_CDS_0096	NC_005880.2	37687	37792	363
UAKGERNU_CDS_0097	NC_005880.2	37961	38084	1635
UAKGERNU_CDS_0098	NC_005880.2	38474	38582	830
UAKGERNU_CDS_0099	NC_005880.2	38582	38753	365
UAKGERNU_CDS_0100	NC_005880.2	38832	39051	1252
UAKGERNU_CDS_0101	NC_005880.2	39164	39305	1
UAKGERNU_CDS_0102	NC_005880.2	39528	39738	0
UAKGERNU_CDS_0103	NC_005880.2	39750	40083	3
UAKGERNU_CDS_0104	NC_005880.2	40095	40422	1
UAKGERNU_CDS_0105	NC_005880.2	40454	40721	11
UAKGERNU_CDS_0106	NC_005880.2	40815	40908	10
UAKGERNU_CDS_0107	NC_005880.2	40981	41248	56
UAKGERNU_CDS_0108	NC_005880.2	41225	41504	72
UAKGERNU_CDS_0109	NC_005880.2	41584	41911	102
UAKGERNU_CDS_0110	NC_005880.2	41925	43743	580
UAKGERNU_CDS_0111	NC_005880.2	43735	44557	2126
UAKGERNU_CDS_0112	NC_005880.2	44627	44717	130
UAKGERNU_CDS_0113	NC_005880.2	44713	45193	943
UAKGERNU_CDS_0114	NC_005880.2	45285	46428	2085
UAKGERNU_CDS_0115	NC_005880.2	46512	46854	26
UAKGERNU_CDS_0116	NC_005880.2	46931	47243	109
UAKGERNU_CDS_0117	NC_005880.2	47246	48938	613
UAKGERNU_CDS_0118	NC_005880.2	49164	49905	120
UAKGERNU_CDS_0119	NC_005880.2	49923	50874	205
UAKGERNU_CDS_0120	NC_005880.2	50989	52381	351
UAKGERNU_CDS_0121	NC_005880.2	52472	52769	46
UAKGERNU_CDS_0122	NC_005880.2	52781	53690	315
UAKGERNU_CDS_0123	NC_005880.2	53703	54582	276
UAKGERNU_CDS_0124	NC_005880.2	54581	55202	255
UAKGERNU_CDS_0125	NC_005880.2	55220	56057	345
UAKGERNU_CDS_0126	NC_005880.2	56058	56274	95
UAKGERNU_CDS_0127	NC_005880.2	56300	58064	953
UAKGERNU_CDS_0128	NC_005880.2	58136	58565	220
UAKGERNU_CDS_0129	NC_005880.2	58661	58802	207
UAKGERNU_CDS_0130	NC_005880.2	58844	59303	2629
UAKGERNU_CDS_0131	NC_005880.2	59315	59510	1115
UAKGERNU_CDS_0132	NC_005880.2	59591	59903	5282
UAKGERNU_CDS_0133	NC_005880.2	60034	60493	220
UAKGERNU_CDS_0134	NC_005880.2	60536	61073	365
UAKGERNU_CDS_0135	NC_005880.2	61125	65184	1689
UAKGERNU_CDS_0136	NC_005880.2	65262	67689	6128
UAKGERNU_CDS_0137	NC_005880.2	67702	68590	2317
UAKGERNU_CDS_0138	NC_005880.2	68589	71136	5588
UAKGERNU_CDS_0139	NC_005880.2	71242	72034	1833
UAKGERNU_CDS_0140	NC_005880.2	72033	72558	1284
UAKGERNU_CDS_0141	NC_005880.2	72557	73262	2377
UAKGERNU_CDS_0142	NC_005880.2	73276	74323	3469
UAKGERNU_CDS_0143	NC_005880.2	74343	77403	11338
UAKGERNU_CDS_0144	NC_005880.2	77513	78035	4445
UAKGERNU_CDS_0145	NC_005880.2	78055	81514	21959
UAKGERNU_CDS_0146	NC_005880.2	81562	81721	411
UAKGERNU_CDS_0147	NC_005880.2	81721	83644	3481
UAKGERNU_CDS_0148	NC_005880.2	83666	84041	620
UAKGERNU_CDS_0149	NC_005880.2	84047	85424	2944
UAKGERNU_CDS_0150	NC_005880.2	85515	87264	7566
UAKGERNU_CDS_0151	NC_005880.2	87275	88889	5266
UAKGERNU_CDS_0152	NC_005880.2	88881	90324	10644
UAKGERNU_CDS_0153	NC_005880.2	90402	91440	6558
UAKGERNU_CDS_0154	NC_005880.2	91439	91817	2570
UAKGERNU_CDS_0155	NC_005880.2	91816	93736	11192
UAKGERNU_CDS_0156	NC_005880.2	93735	94332	3302
UAKGERNU_CDS_0157	NC_005880.2	94346	95414	4162
UAKGERNU_CDS_0158	NC_005880.2	95480	95819	3416
UAKGERNU_CDS_0159	NC_005880.2	95818	96271	6724
UAKGERNU_CDS_0160	NC_005880.2	96257	96866	6054
UAKGERNU_CDS_0161	NC_005880.2	96882	97275	2474
UAKGERNU_CDS_0162	NC_005880.2	97289	99404	9381
UAKGERNU_CDS_0163	NC_005880.2	99417	100467	3274
UAKGERNU_CDS_0164	NC_005880.2	100484	100814	1071
UAKGERNU_CDS_0165	NC_005880.2	100797	101118	1315
UAKGERNU_CDS_0166	NC_005880.2	101146	101254	86
UAKGERNU_CDS_0167	NC_005880.2	101324	101921	732
UAKGERNU_CDS_0168	NC_005880.2	101930	102236	484
UAKGERNU_CDS_0169	NC_005880.2	102311	103184	6866
UAKGERNU_CDS_0170	NC_005880.2	103349	103862	5567
UAKGERNU_CDS_0171	NC_005880.2	103997	105341	7696
UAKGERNU_CDS_0172	NC_005880.2	105406	105502	944
UAKGERNU_CDS_0173	NC_005880.2	105608	106316	2923
UAKGERNU_CDS_0174	NC_005880.2	106376	106481	314
UAKGERNU_CDS_0175	NC_005880.2	106549	107410	4402
UAKGERNU_CDS_0176	NC_005880.2	107478	107721	5225
UAKGERNU_CDS_0177	NC_005880.2	107737	108220	6973
UAKGERNU_CDS_0178	NC_005880.2	108306	109578	21299
UAKGERNU_CDS_0179	NC_005880.2	109637	110894	7435
UAKGERNU_CDS_0180	NC_005880.2	110897	111251	1551
UAKGERNU_CDS_0181	NC_005880.2	111237	111900	2408
UAKGERNU_CDS_0182	NC_005880.2	111905	112004	92
UAKGERNU_CDS_0183	NC_005880.2	112027	112660	223
UAKGERNU_CDS_0184	NC_005880.2	112673	113195	174
UAKGERNU_CDS_0185	NC_005880.2	113209	113437	102
UAKGERNU_CDS_0186	NC_005880.2	113532	113793	3269
UAKGERNU_CDS_0187	NC_005880.2	113796	114552	6483
UAKGERNU_CDS_0188	NC_005880.2	114544	115795	11798
UAKGERNU_CDS_0189	NC_005880.2	115808	116177	2573
UAKGERNU_CDS_0190	NC_005880.2	116163	116475	2811
UAKGERNU_CDS_0191	NC_005880.2	116538	117075	1542
UAKGERNU_CDS_0192	NC_005880.2	117067	117835	2866
UAKGERNU_CDS_0193	NC_005880.2	117812	118259	1838
UAKGERNU_CDS_0194	NC_005880.2	118258	119122	3628
UAKGERNU_CDS_0195	NC_005880.2	119493	120225	1435
UAKGERNU_CDS_0196	NC_005880.2	120242	120701	1164
UAKGERNU_CDS_0197	NC_005880.2	120765	121209	7365
UAKGERNU_CDS_0198	NC_005880.2	121225	121930	9486
UAKGERNU_CDS_0199	NC_005880.2	121991	122390	972
UAKGERNU_CDS_0200	NC_005880.2	122536	122779	1890
UAKGERNU_CDS_0201	NC_005880.2	122783	123341	3196
UAKGERNU_CDS_0202	NC_005880.2	123376	123553	3653
UAKGERNU_CDS_0203	NC_005880.2	123542	124076	7541
UAKGERNU_CDS_0204	NC_005880.2	124090	124339	2853
UAKGERNU_CDS_0205	NC_005880.2	124350	124527	1364
UAKGERNU_CDS_0206	NC_005880.2	124519	124816	1833
UAKGERNU_CDS_0207	NC_005880.2	124854	125046	2069
UAKGERNU_CDS_0208	NC_005880.2	125058	125427	4972
UAKGERNU_CDS_0209	NC_005880.2	125439	125787	5684
UAKGERNU_CDS_0210	NC_005880.2	125792	126065	2768
UAKGERNU_CDS_0211	NC_005880.2	126134	126440	3178
UAKGERNU_CDS_0212	NC_005880.2	126454	126805	5147
UAKGERNU_CDS_0213	NC_005880.2	126804	127407	7120
UAKGERNU_CDS_0214	NC_005880.2	127420	127600	2122
UAKGERNU_CDS_0215	NC_005880.2	127728	127827	2097
UAKGERNU_CDS_0216	NC_005880.2	127826	128228	5344
UAKGERNU_CDS_0217	NC_005880.2	128229	128523	8084
UAKGERNU_CDS_0218	NC_005880.2	128539	128827	6656
UAKGERNU_CDS_0219	NC_005880.2	128837	128954	3123
UAKGERNU_CDS_0220	NC_005880.2	128943	129207	5333
UAKGERNU_CDS_0221	NC_005880.2	129283	129589	1589
UAKGERNU_CDS_0222	NC_005880.2	129588	129960	2402
UAKGERNU_CDS_0223	NC_005880.2	129997	130234	1425
UAKGERNU_CDS_0224	NC_005880.2	130230	130758	3296
UAKGERNU_CDS_0225	NC_005880.2	130738	131059	1976
UAKGERNU_CDS_0226	NC_005880.2	131058	131289	1386
UAKGERNU_CDS_0227	NC_005880.2	131341	131521	1507
UAKGERNU_CDS_0228	NC_005880.2	131535	131799	4505
UAKGERNU_CDS_0229	NC_005880.2	131801	132119	3986
UAKGERNU_CDS_0230	NC_005880.2	132119	132800	5048
UAKGERNU_CDS_0231	NC_005880.2	132888	133047	999
UAKGERNU_CDS_0232	NC_005880.2	133081	133282	2283
UAKGERNU_CDS_0233	NC_005880.2	133282	133573	2489
UAKGERNU_CDS_0234	NC_005880.2	133664	133973	1712
UAKGERNU_CDS_0235	NC_005880.2	133969	134878	4972
UAKGERNU_CDS_0236	NC_005880.2	134895	136365	12933
UAKGERNU_CDS_0237	NC_005880.2	136443	136689	695
UAKGERNU_CDS_0238	NC_005880.2	136705	137101	2057
UAKGERNU_CDS_0239	NC_005880.2	137097	137349	1267
UAKGERNU_CDS_0240	NC_005880.2	137413	137710	1287
UAKGERNU_CDS_0241	NC_005880.2	137713	138025	2009
UAKGERNU_CDS_0242	NC_005880.2	138030	138330	923
UAKGERNU_CDS_0243	NC_005880.2	138408	138636	1034
UAKGERNU_CDS_0244	NC_005880.2	138663	138858	721
UAKGERNU_CDS_0245	NC_005880.2	138876	139230	1795
UAKGERNU_CDS_0246	NC_005880.2	139248	139635	2242
UAKGERNU_CDS_0247	NC_005880.2	139760	139937	715
UAKGERNU_CDS_0248	NC_005880.2	139915	140011	233
UAKGERNU_CDS_0249	NC_005880.2	140104	140212	164
UAKGERNU_CDS_0250	NC_005880.2	140316	140616	2713
UAKGERNU_CDS_0251	NC_005880.2	140631	140817	1546
UAKGERNU_CDS_0252	NC_005880.2	140923	141211	2387
UAKGERNU_CDS_0253	NC_005880.2	141210	141537	3836
UAKGERNU_CDS_0254	NC_005880.2	141552	141846	3151
UAKGERNU_CDS_0255	NC_005880.2	141849	142107	2445
UAKGERNU_CDS_0256	NC_005880.2	142184	142424	2780
UAKGERNU_CDS_0257	NC_005880.2	142434	142782	2557
UAKGERNU_CDS_0258	NC_005880.2	142992	143331	144
UAKGERNU_CDS_0259	NC_005880.2	143309	143468	29
UAKGERNU_CDS_0260	NC_005880.2	143481	143595	5
UAKGERNU_CDS_0261	NC_005880.2	143641	143950	940
UAKGERNU_CDS_0262	NC_005880.2	143968	144103	431
UAKGERNU_CDS_0263	NC_005880.2	144155	144443	2516
UAKGERNU_CDS_0264	NC_005880.2	144492	144684	384
UAKGERNU_CDS_0265	NC_005880.2	144670	144766	64
UAKGERNU_CDS_0266	NC_005880.2	144792	144933	2
UAKGERNU_CDS_0267	NC_005880.2	145000	145489	77
UAKGERNU_CDS_0268	NC_005880.2	145647	145815	620
UAKGERNU_CDS_0269	NC_005880.2	145884	146016	1544
UAKGERNU_CDS_0270	NC_005880.2	146183	146507	6566
UAKGERNU_CDS_0271	NC_005880.2	146606	146843	2924
UAKGERNU_CDS_0272	NC_005880.2	146922	147393	7447
UAKGERNU_CDS_0273	NC_005880.2	147451	147625	3676
UAKGERNU_CDS_0274	NC_005880.2	147624	147894	4454
UAKGERNU_CDS_0275	NC_005880.2	147978	148200	4783
UAKGERNU_CDS_0276	NC_005880.2	148191	148284	187
