#Feature	Chrom	Start	End	Counts
UAKGERNU_CDS_0158	NC_005880.2	95480	95819	3877
UAKGERNU_CDS_0159	NC_005880.2	95818	96271	7658
UAKGERNU_CDS_0160	NC_005880.2	96257	96866	7799
UAKGERNU_CDS_0161	NC_005880.2	96882	97275	3379
UAKGERNU_CDS_0162	NC_005880.2	97289	99404	14358
UAKGERNU_CDS_0163	NC_005880.2	99417	100467	6122
UAKGERNU_CDS_0164	NC_005880.2	100484	100814	2337
UAKGERNU_CDS_0165	NC_005880.2	100797	101118	2886
UAKGERNU_CDS_0166	NC_005880.2	101146	101254	93
UAKGERNU_CDS_0167	NC_005880.2	101324	101921	697
UAKGERNU_CDS_0168	NC_005880.2	101930	102236	543
UAKGERNU_CDS_0169	NC_005880.2	102311	103184	5384
UAKGERNU_CDS_0170	NC_005880.2	103349	103862	5529
UAKGERNU_CDS_0171	NC_005880.2	103997	105341	7473
UAKGERNU_CDS_0172	NC_005880.2	105406	105502	1220
UAKGERNU_CDS_0173	NC_005880.2	105608	106316	3580
UAKGERNU_CDS_0174	NC_005880.2	106376	106481	415
UAKGERNU_CDS_0175	NC_005880.2	106549	107410	6045
UAKGERNU_CDS_0176	NC_005880.2	107478	107721	5316
UAKGERNU_CDS_0177	NC_005880.2	107737	108220	7211
UAKGERNU_CDS_0178	NC_005880.2	108306	109578	30061
UAKGERNU_CDS_0179	NC_005880.2	109637	110894	11653
UAKGERNU_CDS_0180	NC_005880.2	110897	111251	2596
UAKGERNU_CDS_0181	NC_005880.2	111237	111900	4530
UAKGERNU_CDS_0182	NC_005880.2	111905	112004	187
UAKGERNU_CDS_0183	NC_005880.2	112027	112660	523
UAKGERNU_CDS_0184	NC_005880.2	112673	113195	543
UAKGERNU_CDS_0185	NC_005880.2	113209	113437	249
UAKGERNU_CDS_0186	NC_005880.2	113532	113793	3302
UAKGERNU_CDS_0187	NC_005880.2	113796	114552	6139
UAKGERNU_CDS_0188	NC_005880.2	114544	115795	13514
UAKGERNU_CDS_0189	NC_005880.2	115808	116177	3928
UAKGERNU_CDS_0190	NC_005880.2	116163	116475	4323
UAKGERNU_CDS_0191	NC_005880.2	116538	117075	1615
UAKGERNU_CDS_0192	NC_005880.2	117067	117835	3036
UAKGERNU_CDS_0193	NC_005880.2	117812	118259	1983
UAKGERNU_CDS_0194	NC_005880.2	118258	119122	4117
UAKGERNU_CDS_0195	NC_005880.2	119493	120225	1864
UAKGERNU_CDS_0196	NC_005880.2	120242	120701	1668
UAKGERNU_CDS_0197	NC_005880.2	120765	121209	6954
UAKGERNU_CDS_0198	NC_005880.2	121225	121930	10441
UAKGERNU_CDS_0199	NC_005880.2	121991	122390	1051
UAKGERNU_CDS_0200	NC_005880.2	122536	122779	1508
UAKGERNU_CDS_0201	NC_005880.2	122783	123341	2384
UAKGERNU_CDS_0202	NC_005880.2	123376	123553	2913
UAKGERNU_CDS_0203	NC_005880.2	123542	124076	6735
UAKGERNU_CDS_0204	NC_005880.2	124090	124339	3073
UAKGERNU_CDS_0205	NC_005880.2	124350	124527	1418
UAKGERNU_CDS_0206	NC_005880.2	124519	124816	1187
UAKGERNU_CDS_0207	NC_005880.2	124854	125046	1326
UAKGERNU_CDS_0208	NC_005880.2	125058	125427	3304
UAKGERNU_CDS_0209	NC_005880.2	125439	125787	4294
UAKGERNU_CDS_0210	NC_005880.2	125792	126065	2314
UAKGERNU_CDS_0211	NC_005880.2	126134	126440	2464
UAKGERNU_CDS_0212	NC_005880.2	126454	126805	3759
UAKGERNU_CDS_0213	NC_005880.2	126804	127407	6446
UAKGERNU_CDS_0214	NC_005880.2	127420	127600	2230
UAKGERNU_CDS_0215	NC_005880.2	127728	127827	1515
UAKGERNU_CDS_0216	NC_005880.2	127826	128228	3700
UAKGERNU_CDS_0217	NC_005880.2	128229	128523	6324
UAKGERNU_CDS_0218	NC_005880.2	128539	128827	5839
UAKGERNU_CDS_0219	NC_005880.2	128837	128954	3686
UAKGERNU_CDS_0220	NC_005880.2	128943	129207	6638
UAKGERNU_CDS_0221	NC_005880.2	129283	129589	939
UAKGERNU_CDS_0222	NC_005880.2	129588	129960	1485
UAKGERNU_CDS_0223	NC_005880.2	129997	130234	849
UAKGERNU_CDS_0224	NC_005880.2	130230	130758	2049
UAKGERNU_CDS_0225	NC_005880.2	130738	131059	1272
UAKGERNU_CDS_0226	NC_005880.2	131058	131289	897
UAKGERNU_CDS_0227	NC_005880.2	131341	131521	1121
UAKGERNU_CDS_0228	NC_005880.2	131535	131799	3593
UAKGERNU_CDS_0229	NC_005880.2	131801	132119	3454
UAKGERNU_CDS_0230	NC_005880.2	132119	132800	5520
UAKGERNU_CDS_0231	NC_005880.2	132888	133047	828
UAKGERNU_CDS_0232	NC_005880.2	133081	133282	2051
UAKGERNU_CDS_0233	NC_005880.2	133282	133573	2602
UAKGERNU_CDS_0234	NC_005880.2	133664	133973	1486
UAKGERNU_CDS_0235	NC_005880.2	133969	134878	5099
UAKGERNU_CDS_0236	NC_005880.2	134895	136365	14979
UAKGERNU_CDS_0237	NC_005880.2	136443	136689	443
UAKGERNU_CDS_0238	NC_005880.2	136705	137101	1216
UAKGERNU_CDS_0239	NC_005880.2	137097	137349	785
UAKGERNU_CDS_0240	NC_005880.2	137413	137710	622
UAKGERNU_CDS_0241	NC_005880.2	137713	138025	1081
UAKGERNU_CDS_0242	NC_005880.2	138030	138330	494
UAKGERNU_CDS_0243	NC_005880.2	138408	138636	668
UAKGERNU_CDS_0244	NC_005880.2	138663	138858	528
UAKGERNU_CDS_0245	NC_005880.2	138876	139230	1423
UAKGERNU_CDS_0246	NC_005880.2	139248	139635	1743
UAKGERNU_CDS_0247	NC_005880.2	139760	139937	569
UAKGERNU_CDS_0248	NC_005880.2	139915	140011	213
UAKGERNU_CDS_0249	NC_005880.2	140104	140212	160
UAKGERNU_CDS_0250	NC_005880.2	140316	140616	1922
UAKGERNU_CDS_0251	NC_005880.2	140631	140817	1232
UAKGERNU_CDS_0252	NC_005880.2	140923	141211	1400
UAKGERNU_CDS_0253	NC_005880.2	141210	141537	2293
UAKGERNU_CDS_0254	NC_005880.2	141552	141846	2107
UAKGERNU_CDS_0255	NC_005880.2	141849	142107	1590
UAKGERNU_CDS_0256	NC_005880.2	142184	142424	1774
UAKGERNU_CDS_0257	NC_005880.2	142434	142782	1929
UAKGERNU_CDS_0258	NC_005880.2	142992	143331	131
UAKGERNU_CDS_0259	NC_005880.2	143309	143468	23
UAKGERNU_CDS_0260	NC_005880.2	143481	143595	6
UAKGERNU_CDS_0261	NC_005880.2	143641	143950	627
UAKGERNU_CDS_0262	NC_005880.2	143968	144103	237
UAKGERNU_CDS_0263	NC_005880.2	144155	144443	1474
UAKGERNU_CDS_0264	NC_005880.2	144492	144684	171
UAKGERNU_CDS_0265	NC_005880.2	144670	144766	19
UAKGERNU_CDS_0266	NC_005880.2	144792	144933	4
UAKGERNU_CDS_0267	NC_005880.2	145000	145489	89
UAKGERNU_CDS_0268	NC_005880.2	145647	145815	356
UAKGERNU_CDS_0269	NC_005880.2	145884	146016	836
UAKGERNU_CDS_0270	NC_005880.2	146183	146507	3850
UAKGERNU_CDS_0271	NC_005880.2	146606	146843	1521
UAKGERNU_CDS_0272	NC_005880.2	146922	147393	4390
UAKGERNU_CDS_0273	NC_005880.2	147451	147625	1773
UAKGERNU_CDS_0274	NC_005880.2	147624	147894	2496
UAKGERNU_CDS_0275	NC_005880.2	147978	148200	2933
UAKGERNU_CDS_0276	NC_005880.2	148191	148284	84
